Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
19/03/2020 00:05;14977,17;15240,51;17095,92;15122;15122
19/03/2020 00:10;14816,76;15133,64;17048,2;15011;15011
19/03/2020 00:15;14832,63;14948,42;16970,1;14901;14901
19/03/2020 00:20;14740,41;14966,72;16758,09;14790;14790
19/03/2020 00:25;14522,06;14916,15;16632,61;14680;14680
19/03/2020 00:30;14526,47;14979,08;16645,99;14570;14570
19/03/2020 00:35;14346,62;14720,1;16629,73;14459;14459
19/03/2020 00:40;14429,06;14723,95;16477,98;14349;14349
19/03/2020 00:45;14212,87;14661,08;16271,46;14238;14238
19/03/2020 00:50;14201,45;14662,78;16227,06;14128;14128
19/03/2020 00:55;14189,01;14514,45;16179,89;14017;14017
19/03/2020 01:00;14103,39;14444,17;16198,21;13907;13907
19/03/2020 01:05;14112,02;14344,09;16218,5;13850;13850
19/03/2020 01:10;14104,29;14363,28;16105,83;13792;13792
19/03/2020 01:15;13804,75;14380,01;16126,63;13735;13735
19/03/2020 01:20;13769,65;14308,75;15875,36;13677;13677
19/03/2020 01:25;13640,95;14292,8;15872,38;13620;13620
19/03/2020 01:30;13549,14;14222,26;15952,89;13562;13562
19/03/2020 01:35;13489,49;14195,62;15775,11;13505;13505
19/03/2020 01:40;13599,65;13979,69;15756,58;13447;13447
19/03/2020 01:45;13426,6;13917,08;15694,7;13390;13390
19/03/2020 01:50;13416,85;13841,35;15741,12;13333;13333
19/03/2020 01:55;13280,68;13899,73;15603,43;13275;13275
19/03/2020 02:00;13319,47;13708,43;15583,67;13218;13218
19/03/2020 02:05;13353,58;13695,33;15474,39;13202;13202
19/03/2020 02:10;13319,9;13820,72;15561,5;13187;13187
19/03/2020 02:15;13178,66;13695,25;15483,13;13172;13172
19/03/2020 02:20;13137,41;13734,83;15286,05;13157;13157
19/03/2020 02:25;13198,69;13668,79;15507,97;13141;13141
19/03/2020 02:30;13161,92;13657,75;15409,61;13126;13126
19/03/2020 02:35;12977,92;13682,61;15340,02;13111;13111
19/03/2020 02:40;12874,81;13599;15268,59;13096;13096
19/03/2020 02:45;12862,23;13577,3;15260,39;13080;13080
19/03/2020 02:50;12879,32;13453,88;15419,14;13065;13065
19/03/2020 02:55;12894,76;13447,28;15266,45;13050;13050
19/03/2020 03:00;12907,22;13494,27;15332,75;13034;13034
19/03/2020 03:05;13084;13334,33;15331,09;13039;13039
19/03/2020 03:10;13130,3;13271,46;15260,57;13043;13043
19/03/2020 03:15;13083,88;13380,75;15284,8;13047;13047
