Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
14/03/2021 00:05;15577,35;16621,73;15598,12;16127;16127
14/03/2021 00:10;15541,14;16700,96;15491,6;16002;16002
14/03/2021 00:15;15565,47;16476,37;15501,99;15876;15876
14/03/2021 00:20;15594,37;16545,69;15466,68;15750;15750
14/03/2021 00:25;15419,01;16475,56;15372,11;15625;15625
14/03/2021 00:30;15292,47;16398,98;15222,81;15499;15499
14/03/2021 00:35;15227,72;16262,15;15188,24;15373;15373
14/03/2021 00:40;15130,13;16192,67;15097,43;15247;15247
14/03/2021 00:45;15081,07;16074,09;15168,64;15122;15122
14/03/2021 00:50;15169,24;16047,62;15100,55;14996;14996
14/03/2021 00:55;15038,73;16019,25;15006,85;14870;14870
14/03/2021 01:00;14957,43;15818,71;14967,51;14745;14745
14/03/2021 01:05;14916,96;15749,38;14900,26;14702;14702
14/03/2021 01:10;14774,49;15633,38;14832,09;14660;14660
14/03/2021 01:15;14824,55;15692,3;14767,46;14617;14617
14/03/2021 01:20;14714,78;15502,97;14669,04;14574;14574
14/03/2021 01:25;14700,93;15449,25;14578,98;14532;14532
14/03/2021 01:30;14558,5;15537,88;14531,13;14489;14489
14/03/2021 01:35;14432,4;15429,79;14547,45;14447;14447
14/03/2021 01:40;14422,88;15351,54;14472,52;14404;14404
14/03/2021 01:45;14510,13;15212,01;14435,41;14361;14361
14/03/2021 01:50;14203,41;15318,09;14333,9;14319;14319
14/03/2021 01:55;14221,29;15187,16;14287,63;14276;14276
14/03/2021 02:00;14137,68;15165,8;14197,15;14234;14234
14/03/2021 02:05;14229,28;15077,53;14298,61;14199;14199
14/03/2021 02:10;14191,51;15042,12;14334,53;14165;14165
14/03/2021 02:15;14051,88;14995,75;14268,72;14131;14131
14/03/2021 02:20;14082,47;15060,18;14218,26;14097;14097
14/03/2021 02:25;14039,86;14963,37;14227,46;14062;14062
14/03/2021 02:30;13890,44;14843,18;14149,51;14028;14028
14/03/2021 02:35;13748,81;14889,94;14106,24;13994;13994
14/03/2021 02:40;13832,6;14800,75;14071,55;13960;13960
14/03/2021 02:45;13850,79;14718,1;14025,96;13926;13926
14/03/2021 02:50;13739,7;14638,19;14005,84;13891;13891
14/03/2021 02:55;13702,5;14590,37;14025,57;13857;13857
14/03/2021 03:00;13729,22;14532,05;13885,22;13823;13823
14/03/2021 03:05;13642,18;14509,97;13882,17;13798;13798
14/03/2021 03:10;13526,62;14466,84;13895,75;13773;13773
14/03/2021 03:15;13491;14580,84;13897,67;13748;13748
14/03/2021 03:20;13422,28;14526,95;13736,24;13723;13723
14/03/2021 03:25;13522,95;14401,91;13874,75;13698;13698
14/03/2021 03:30;13485,32;14393,15;13855,71;13673;13673
14/03/2021 03:35;13252,61;14398,69;13871,67;13648;13648
14/03/2021 03:40;13216,65;14406,48;13715,33;13623;13623
14/03/2021 03:45;13295,64;14374,67;13859,85;13598;13598
14/03/2021 03:50;13257,76;14258,25;13671,61;13573;13573
14/03/2021 03:55;13267,6;14195,95;13747,29;13548;13548
14/03/2021 04:00;13230,95;14219,85;13738,22;13523;13523
14/03/2021 04:05;13185,72;14164,1;13684,79;13506;13506
14/03/2021 04:10;13144,86;14173,22;13587,61;13489;13489
14/03/2021 04:15;13100,32;14199,98;13506,27;13472;13472
14/03/2021 04:20;13151,05;14144,58;13582,41;13455;13455
14/03/2021 04:25;12981,33;14224,97;13508,44;13439;13439
14/03/2021 04:30;13016,06;14202,29;13582,01;13422;13422
14/03/2021 04:35;13045,33;14201,06;13600,9;13405;13405
14/03/2021 04:40;13020,83;14150,03;13437,12;13388;13388
14/03/2021 04:45;13036,43;14075,16;13515,21;13371;13371
14/03/2021 04:50;13003,18;13989,73;13417,23;13355;13355
14/03/2021 04:55;13022,32;13948,7;13541,75;13338;13338
14/03/2021 05:00;13151,49;13990,86;13399,05;13321;13321
14/03/2021 05:05;13137,63;13985,08;13407,49;13304;13304
14/03/2021 05:10;13069,54;13970,2;13288,39;13288;13288
14/03/2021 05:15;13167,71;14007,46;13233,25;13271;13271
14/03/2021 05:20;13113,34;13948,53;13231,01;13255;13255
14/03/2021 05:25;13157,02;14009,92;13207,42;13238;13238
14/03/2021 05:30;13200,24;13971,87;13179,87;13222;13222
14/03/2021 05:35;13204,42;13912,43;13220,75;13205;13205
14/03/2021 05:40;13184,51;13937,22;13309,4;13189;13189
