Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
16/05/2021 00:05;15673,32;16715,35;15022,07;15090;15090
16/05/2021 00:10;15458,83;16611,92;15038,85;15039;15039
16/05/2021 00:15;15361,94;16447,33;14961,57;14989;14989
16/05/2021 00:20;15323,92;16269,38;14852,52;14938;14938
16/05/2021 00:25;15332,8;16165,86;14705,31;14888;14888
16/05/2021 00:30;15105,59;16040,68;14660,08;14837;14837
16/05/2021 00:35;15168,09;15973,1;14472,55;14787;14787
16/05/2021 00:40;15010,69;15840,12;14437,08;14736;14736
16/05/2021 00:45;14822,88;15879,85;14399,06;14686;14686
16/05/2021 00:50;14679,87;15611,72;14317,81;14635;14635
16/05/2021 00:55;14617,76;15562,86;14174,95;14585;14585
16/05/2021 01:00;14533,58;15356,11;14110;14534;14534
16/05/2021 01:05;14373,96;15443,15;14034,04;14476;14476
16/05/2021 01:10;14358,07;15311,65;13968,12;14417;14417
16/05/2021 01:15;14250,23;15058,04;13849,21;14358;14358
16/05/2021 01:20;14252,74;14998,23;13721,87;14300;14300
16/05/2021 01:25;14168,84;14902,45;13618,69;14241;14241
16/05/2021 01:30;14009,67;14915,75;13585,65;14182;14182
16/05/2021 01:35;14027,12;14744,13;13576;14124;14124
16/05/2021 01:40;13990,05;14636,75;13515,39;14065;14065
16/05/2021 01:45;13796,84;14577,56;13402,35;14006;14006
16/05/2021 01:50;13787,62;14513,31;13380,97;13948;13948
16/05/2021 01:55;13645,29;14473,84;13302,5;13889;13889
16/05/2021 02:00;13635;14464,55;13245,96;13830;13830
16/05/2021 02:05;13500,83;14439,73;13199,49;13787;13787
16/05/2021 02:10;13537,05;14320,5;13127,15;13744;13744
16/05/2021 02:15;13450,35;14256,73;12890,95;13702;13702
16/05/2021 02:20;13400,77;14271,72;12903,36;13659;13659
16/05/2021 02:25;13392,99;14160,29;12949,54;13616;13616
16/05/2021 02:30;13293,75;14202,08;12877,64;13573;13573
16/05/2021 02:35;13079,05;13992,63;12902,52;13530;13530
16/05/2021 02:40;13159,12;14240,02;13030,13;13487;13487
16/05/2021 02:45;13333,67;14250,71;13016,66;13444;13444
16/05/2021 02:50;13233,12;14121,35;12957,29;13401;13401
16/05/2021 02:55;13270,38;14260,44;12970,56;13359;13359
16/05/2021 03:00;13304,34;14161,17;12842,37;13316;13316
16/05/2021 03:05;13129,05;14204,54;12714,37;13283;13283
16/05/2021 03:10;13094,29;14103,54;12677,77;13249;13249
16/05/2021 03:15;13013,54;13960,23;12582,75;13216;13216
16/05/2021 03:20;13073,92;14003,32;12586,14;13183;13183
16/05/2021 03:25;13077,53;14096,63;12544,73;13150;13150
16/05/2021 03:30;13065,44;13921,85;12492,41;13117;13117
16/05/2021 03:35;12972,46;13888,94;12583,74;13084;13084
16/05/2021 03:40;13002,27;13834,57;12543,69;13051;13051
16/05/2021 03:45;12983,19;13903,65;12476,5;13018;13018
16/05/2021 03:50;12819,29;13725,95;12494,25;12985;12985
16/05/2021 03:55;12884,66;13829,85;12399,17;12951;12951
16/05/2021 04:00;12829,24;13916,02;12416,83;12918;12918
16/05/2021 04:05;12859,07;13887,28;12421,84;12910;12910
16/05/2021 04:10;12898,83;13891,98;12405,35;12902;12902
16/05/2021 04:15;12815,46;13761,09;12364,96;12894;12894
16/05/2021 04:20;12790,75;13634,59;12387,22;12886;12886
16/05/2021 04:25;12777,73;13763,87;12459,6;12878;12878
16/05/2021 04:30;12745,39;13860,6;12509,99;12869;12869
16/05/2021 04:35;12769,69;13860,62;12450,89;12861;12861
16/05/2021 04:40;12724,01;13892,95;12542,51;12853;12853
16/05/2021 04:45;12695,64;13836,71;12518,9;12845;12845
16/05/2021 04:50;12692,03;13877,23;12539,74;12837;12837
16/05/2021 04:55;12569,16;13857,15;12526,4;12829;12829
16/05/2021 05:00;12557,48;13794,36;12474,95;12821;12821
16/05/2021 05:05;12648,28;13768,98;12401,82;12830;12830
16/05/2021 05:10;12572,9;13661,4;12430,5;12840;12840
16/05/2021 05:15;12689;13784,42;12386,05;12850;12850
16/05/2021 05:20;12553,25;13839,51;12484,73;12859;12859
16/05/2021 05:25;12649,04;13920,35;12371,3;12869;12869
16/05/2021 05:30;12627,04;13906,54;12486,03;12878;12878
16/05/2021 05:35;12770,09;13983,33;12431,4;12888;12888
16/05/2021 05:40;12660,14;13992,72;12492,84;12898;12898
16/05/2021 05:45;12764,85;13876,44;12471,14;12907;12907
16/05/2021 05:50;12746,84;13768,9;12452,98;12917;12917
16/05/2021 05:55;12630,88;13796,99;12339,08;12927;12927
16/05/2021 06:00;12673,08;13782,39;12347,42;12936;12936
16/05/2021 06:05;12612,24;13915,94;12438,83;12944;12944
16/05/2021 06:10;12637,27;14017,99;12410,48;12953;12953
16/05/2021 06:15;12743,32;14015,03;12459,68;12961;12961
16/05/2021 06:20;12821,46;14056,15;12471,7;12969;12969
16/05/2021 06:25;12719,76;14155,58;12503,55;12977;12977
16/05/2021 06:30;12876,4;14234,03;12545,92;12985;12985
16/05/2021 06:35;12945,93;14368,25;12554,96;12993;12993
16/05/2021 06:40;12854,95;14356,69;12566,91;13001;13001
16/05/2021 06:45;12974,45;14314,21;12586,14;13009;13009
16/05/2021 06:50;12969,39;14261,6;12535,11;13017;13017
16/05/2021 06:55;12939,28;14475,67;12514,53;13025;13025
16/05/2021 07:00;12911,6;14357,5;12580,39;13033;13033
16/05/2021 07:05;12989,79;14452,67;12593,85;13010;13010
16/05/2021 07:10;13012,26;14653,89;12774,41;12987;12987
16/05/2021 07:15;13083,57;14626,81;12674,81;12964;12964
16/05/2021 07:20;12976,06;14668,63;12733,83;12941;12941
16/05/2021 07:25;13066,41;14919,24;12727,88;12918;12918
16/05/2021 07:30;13246,29;14695,02;12590,5;12895;12895
16/05/2021 07:35;13153,98;14772,6;12516,97;12872;12872
16/05/2021 07:40;13053,48;14780,07;12503,91;12849;12849
16/05/2021 07:45;12954,34;14678,48;12366,85;12826;12826
16/05/2021 07:50;12885,54;14639,82;12331,56;12803;12803
16/05/2021 07:55;12884,01;14663,9;12289,62;12779;12779
16/05/2021 08:00;12807,77;14549,02;12271,56;12756;12756
16/05/2021 08:05;12908,07;14628,59;12274,06;12778;12778
16/05/2021 08:10;12965,8;14648,85;12270,49;12800;12800
16/05/2021 08:15;12914,82;14762,49;12295,9;12822;12822
16/05/2021 08:20;12982,81;14756,21;12364,57;12844;12844
16/05/2021 08:25;12890,06;14916,28;12423,12;12866;12866
16/05/2021 08:30;13101;14703,81;12391,13;12888;12888
16/05/2021 08:35;13165,69;14883,95;12478,27;12910;12910
16/05/2021 08:40;13076,14;14975,7;12530,74;12931;12931
16/05/2021 08:45;13054,28;15127,23;12574,71;12953;12953
16/05/2021 08:50;13123,99;15279,13;12585,62;12975;12975
16/05/2021 08:55;13113,77;15208,68;12470,43;12997;12997
16/05/2021 09:00;13048,09;15257,54;12531,56;13019;13019
16/05/2021 09:05;13246,38;15276,55;12574,96;13094;13094
16/05/2021 09:10;13278,75;15302,46;12510,78;13169;13169
16/05/2021 09:15;13396,68;15450,97;12527,12;13244;13244
16/05/2021 09:20;13335,96;15362,72;12508,41;13320;13320
16/05/2021 09:25;13396,34;15453,01;12637,16;13395;13395
16/05/2021 09:30;13424,54;15413,46;12744,88;13470;13470
16/05/2021 09:35;13469,24;15519,86;12810,64;13545;13545
16/05/2021 09:40;13565,42;15684,22;12798,36;13620;13620
16/05/2021 09:45;13706,14;15603,47;12867,29;13695;13695
16/05/2021 09:50;13466;15737,79;13011,7;13771;13771
16/05/2021 09:55;13613,26;15835,74;13119,55;13846;13846
16/05/2021 10:00;13567,02;15741,76;13094,48;13921;13921
16/05/2021 10:05;13600,07;15675,48;13141,74;13931;13931
16/05/2021 10:10;13654,05;15685,66;13237,54;13941;13941
16/05/2021 10:15;13826,49;15728,71;13249,42;13951;13951
16/05/2021 10:20;13866,88;15740,38;13413,05;13961;13961
16/05/2021 10:25;13847,09;15772,67;13375,5;13971;13971
