Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
03/04/2020 00:05;12403,87;13717,28;14376,67;13297;13230
03/04/2020 00:10;12335,48;13665,64;14341,14;13226;13091
03/04/2020 00:15;12238,33;13551,39;14263,58;13154;12952
03/04/2020 00:20;12165,63;13463,62;14182,27;13082;12813
03/04/2020 00:25;12059,1;13423,22;14100,26;13010;12674
03/04/2020 00:30;12013,62;13343,5;14027,29;12939;12535
03/04/2020 00:35;11944,37;13281,9;13969,97;12867;12396
03/04/2020 00:40;11856,7;13170,08;13887,94;12795;12257
03/04/2020 00:45;11804,3;13103,11;13791,18;12723;12118
03/04/2020 00:50;11739,44;13030,39;13722,16;12652;11978
03/04/2020 00:55;11674,61;12949,52;13663,56;12580;11839
03/04/2020 01:00;11600,62;12886,99;13564,61;12508;11700
03/04/2020 01:05;11576,31;12828,7;13496,95;12451;11660
03/04/2020 01:10;11496,36;12747,92;13423,87;12393;11619
03/04/2020 01:15;11452,28;12649,17;13353,63;12336;11578
03/04/2020 01:20;11363,68;12580,26;13275,04;12278;11538
03/04/2020 01:25;11317,67;12538,29;13213,61;12221;11497
03/04/2020 01:30;11272,86;12485,78;13144,78;12163;11456
03/04/2020 01:35;11253,46;12402,27;13130,43;12106;11415
03/04/2020 01:40;11190,44;12342,81;13053,4;12048;11375
03/04/2020 01:45;11155,17;12274,04;12968,76;11991;11334
03/04/2020 01:50;11122,6;12239,25;12929,36;11933;11293
03/04/2020 01:55;11065,44;12215,23;12861,06;11876;11253
03/04/2020 02:00;11021,59;12144,53;12807,98;11818;11212
03/04/2020 02:05;11119,74;12150;12776,29;11776;11186
03/04/2020 02:10;11111,21;12068,27;12709,41;11735;11160
03/04/2020 02:15;11061,86;12045,65;12674,26;11693;11134
03/04/2020 02:20;11024,9;12017;12627,02;11651;11108
03/04/2020 02:25;11022,01;11993,25;12515,76;11610;11082
03/04/2020 02:30;10982;11885,69;12452,94;11568;11056
03/04/2020 02:35;11104,17;11857,18;12480,57;11526;11030
03/04/2020 02:40;11099,26;11812,41;12446,53;11484;11004
03/04/2020 02:45;11074,88;11793,95;12435,65;11443;10978
03/04/2020 02:50;11060,38;11731,35;12421,67;11401;10952
03/04/2020 02:55;11052,67;11698,55;12351,65;11359;10927
03/04/2020 03:00;10974,15;11673,46;12324,93;11317;10901
03/04/2020 03:05;11014,42;11626,62;12329,44;11292;10891
03/04/2020 03:10;10972,73;11596,38;12300,69;11267;10882
