Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
20/12/2020 00:05;14686,49;18794,85;16917,75;15193;15193
20/12/2020 00:10;14658,3;18617,42;16771,71;15049;15049
20/12/2020 00:15;14452,23;18473,13;16729,79;14904;14904
20/12/2020 00:20;14294,23;18414,99;16717,39;14760;14760
20/12/2020 00:25;14268,83;18344,99;16709,16;14616;14616
20/12/2020 00:30;14267,96;18321,93;16545,24;14472;14472
20/12/2020 00:35;14243,39;18231,75;16453,14;14328;14328
20/12/2020 00:40;14228,73;18227,07;16324,2;14184;14184
20/12/2020 00:45;14085,89;18054,29;16333,71;14039;14039
20/12/2020 00:50;14040,27;17947,71;16372,36;13895;13895
20/12/2020 00:55;13956,51;17903,83;16257,14;13751;13751
20/12/2020 01:00;13920,39;17826,46;16172,5;13607;13607
20/12/2020 01:05;13916,94;17771,01;16019;13541;13541
20/12/2020 01:10;13849,03;17503,96;15900,51;13476;13476
20/12/2020 01:15;13851,6;17488,15;15869,59;13410;13410
20/12/2020 01:20;13685,19;17268,42;15950,03;13345;13345
20/12/2020 01:25;13639,18;17406,65;15748,96;13279;13279
20/12/2020 01:30;13659,87;17281,97;15722,65;13214;13214
20/12/2020 01:35;13611,24;17238,96;15573,2;13148;13148
20/12/2020 01:40;13459,45;17235,59;15589,13;13083;13083
20/12/2020 01:45;13407,75;16905,14;15564,24;13017;13017
20/12/2020 01:50;13392,57;16914,88;15539,12;12952;12952
20/12/2020 01:55;13414,53;16967,3;15531,1;12886;12886
20/12/2020 02:00;13391,16;16907,73;15423,06;12820;12820
20/12/2020 02:05;13252,13;16813,17;15351,1;12804;12804
20/12/2020 02:10;13158,88;16585,53;15097,65;12787;12787
20/12/2020 02:15;13340,3;16572,54;15021,8;12770;12770
20/12/2020 02:20;13361,58;16543,47;14978,96;12753;12753
20/12/2020 02:25;13234,96;16430,91;14930,05;12736;12736
20/12/2020 02:30;13158,85;16363,61;14954,8;12719;12719
20/12/2020 02:35;13203,52;16221,85;14956,77;12702;12702
20/12/2020 02:40;13202,21;16285,75;14945,96;12685;12685
20/12/2020 02:45;13200,5;16173,67;14944,34;12668;12668
20/12/2020 02:50;13136,67;16122,47;14976,81;12651;12651
20/12/2020 02:55;13095,38;16123,82;14772,6;12634;12634
20/12/2020 03:00;13041,81;16095,76;14811,21;12618;12618
20/12/2020 03:05;13001,37;15933,85;14670,27;12594;12594
20/12/2020 03:10;12872,34;15865,42;14661,97;12570;12570
20/12/2020 03:15;12959,51;15785,92;14732,3;12546;12546
20/12/2020 03:20;12904,49;15772,79;14632,73;12522;12522
20/12/2020 03:25;12905,42;15746,73;14423,76;12498;12498
20/12/2020 03:30;12895,64;15700,83;14439,27;12474;12474
20/12/2020 03:35;12910,42;15791,66;14363,02;12450;12450
20/12/2020 03:40;12925,96;15591,59;14298,55;12426;12426
20/12/2020 03:45;12925,92;15629,71;14180,05;12402;12402
20/12/2020 03:50;12919,59;15466,8;14066,86;12378;12378
20/12/2020 03:55;12874,54;15510,29;14130,78;12354;12354
20/12/2020 04:00;12758,45;15454,83;13986,09;12330;12330
20/12/2020 04:05;12702,35;15321,04;13876,72;12311;12311
20/12/2020 04:10;12691,29;15367,14;13937,94;12293;12293
20/12/2020 04:15;12675,77;15340,66;13777,97;12275;12275
20/12/2020 04:20;12718,59;15410,59;13811,28;12257;12257
20/12/2020 04:25;12678,98;15450,15;13654,62;12238;12238
20/12/2020 04:30;12716,82;15444,38;13540,65;12220;12220
20/12/2020 04:35;12640,74;15374,86;13515,91;12202;12202
20/12/2020 04:40;12608,86;15449,72;13621,98;12184;12184
20/12/2020 04:45;12553,97;15316,27;13457,73;12165;12165
