Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
04/06/2020 00:05;16832,58;17036,1;14824,29;17327;17327
04/06/2020 00:10;16649,79;16866,1;14765,94;17147;17147
04/06/2020 00:15;16564,23;16761,8;14585,63;16967;16967
04/06/2020 00:20;16452,6;16555,28;14520,91;16787;16787
04/06/2020 00:25;16351,31;16376,03;14509,65;16607;16607
04/06/2020 00:30;16250,63;16247,79;14274,53;16428;16428
04/06/2020 00:35;16112,06;16097,28;14235,58;16248;16248
04/06/2020 00:40;15841,55;16026,78;14063,13;16068;16068
04/06/2020 00:45;15734,11;15973,07;14023,31;15888;15888
04/06/2020 00:50;15605,24;15845,16;13875,55;15708;15708
04/06/2020 00:55;15538,2;15757,42;13844,82;15528;15528
04/06/2020 01:00;15467,23;15563,24;13746,7;15348;15348
04/06/2020 01:05;15362,67;15460,97;13672,75;15282;15282
04/06/2020 01:10;15260,94;15382,52;13546,09;15215;15215
04/06/2020 01:15;15151,35;15241,65;13419,27;15149;15149
04/06/2020 01:20;15002,92;15152,81;13631,83;15082;15082
04/06/2020 01:25;14908,92;15035,66;13468,25;15016;15016
04/06/2020 01:30;14844,96;14904,25;13460,94;14949;14949
04/06/2020 01:35;14729,72;14796,81;13296,85;14883;14883
04/06/2020 01:40;14639,19;14816,05;13288,88;14816;14816
04/06/2020 01:45;14608,83;14773;13230,67;14750;14750
04/06/2020 01:50;14540,12;14805,19;13190,73;14683;14683
04/06/2020 01:55;14461,72;14691,29;13122,98;14617;14617
04/06/2020 02:00;14385,14;14650,81;13025,08;14551;14551
04/06/2020 02:05;14356;14587,75;12959,57;14501;14501
04/06/2020 02:10;14268,62;14530,81;12923,9;14451;14451
04/06/2020 02:15;14193,76;14455,85;13076,83;14401;14401
04/06/2020 02:20;14097,08;14427,79;13098,73;14351;14351
04/06/2020 02:25;14107,38;14332,92;13125,73;14302;14302
04/06/2020 02:30;14006,21;14262,39;13249,06;14252;14252
04/06/2020 02:35;14006,16;14173,43;13278,22;14202;14202
04/06/2020 02:40;14002,72;14170,86;13149,31;14152;14152
04/06/2020 02:45;13966,45;14040,92;13177,37;14102;14102
04/06/2020 02:50;13977,3;14110,67;13120,57;14053;14053
04/06/2020 02:55;13916,72;14029,86;13082,69;14003;14003
04/06/2020 03:00;13907,31;13999,45;13101,57;13953;13953
04/06/2020 03:05;13822,82;13955,84;13052,85;13929;13929
04/06/2020 03:10;13912,86;13940,46;13134,18;13905;13905
04/06/2020 03:15;13895,66;13918,29;13057,04;13881;13881
04/06/2020 03:20;13978,5;13874,74;13076,94;13856;13856
04/06/2020 03:25;13951,78;13851,2;13038,32;13832;13832
04/06/2020 03:30;13935,98;13742,91;13102,33;13808;13808
04/06/2020 03:35;13941,71;13700,71;13036,01;13784;13784
04/06/2020 03:40;13938,76;13758,57;13047,1;13760;13760
04/06/2020 03:45;13862,7;13769,02;13058,2;13736;13736
04/06/2020 03:50;13882,28;13744,84;13071,31;13711;13711
04/06/2020 03:55;13779,32;13724,94;13021;13687;13687
04/06/2020 04:00;13769,24;13622,5;12915,7;13663;13663
04/06/2020 04:05;13775;13608,75;12942,43;13663;13663
04/06/2020 04:10;13736,1;13683,07;12959,35;13662;13662
04/06/2020 04:15;13730,61;13661,85;13006,2;13662;13662
04/06/2020 04:20;13722,54;13606,97;12988,44;13661;13661
04/06/2020 04:25;13704,06;13588,23;12871,85;13661;13661
04/06/2020 04:30;13603,02;13671,39;13012,56;13660;13660
04/06/2020 04:35;13682;13585,38;13040,46;13660;13660
04/06/2020 04:40;13689,43;13665,16;13048,72;13659;13659
04/06/2020 04:45;13659,42;13680,28;13052,36;13659;13659
04/06/2020 04:50;13686,46;13662,84;12991,32;13658;13658
04/06/2020 04:55;13702,04;13608,07;13051,55;13658;13658
