Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
07/03/2020 00:05;18834,25;19725,79;16941,51;19622;19622
07/03/2020 00:10;18513,78;19550,91;16930,2;19507;19507
07/03/2020 00:15;18541,81;19480,55;16937,25;19392;19392
07/03/2020 00:20;18437,71;19352,72;16875,69;19277;19277
07/03/2020 00:25;18527,82;19284,95;16716,39;19162;19162
07/03/2020 00:30;18388,41;19215,49;16623,45;19047;19047
07/03/2020 00:35;18216,46;19062,12;16636,08;18932;18932
07/03/2020 00:40;18159,4;18962,43;16480,81;18817;18817
07/03/2020 00:45;18114,83;18896,49;16372,43;18702;18702
07/03/2020 00:50;18043,45;18839,13;16339,08;18587;18587
07/03/2020 00:55;18236,36;18661,82;16158,65;18472;18472
07/03/2020 01:00;18026,71;18621,37;16123,02;18357;18357
07/03/2020 01:05;17850,58;18501,04;16071,6;18272;18272
07/03/2020 01:10;17788,12;18381,83;16012,45;18187;18187
07/03/2020 01:15;17805,7;18390,47;15896,66;18102;18102
07/03/2020 01:20;17737,31;18253,32;15867,65;18017;18017
07/03/2020 01:25;17679,53;18120,87;15799,7;17931;17931
07/03/2020 01:30;17632,05;17957,51;15786,31;17846;17846
07/03/2020 01:35;17580,48;17957,87;15627,62;17761;17761
07/03/2020 01:40;17579,9;17883,32;15581,19;17676;17676
07/03/2020 01:45;17467,19;17829,77;15444,07;17591;17591
07/03/2020 01:50;17414,63;17824,16;15446,55;17506;17506
07/03/2020 01:55;17342,6;17681,92;15398,87;17421;17421
07/03/2020 02:00;17306,57;17460,77;15285,02;17336;17336
07/03/2020 02:05;17129,54;17394,17;15170,22;17293;17293
07/03/2020 02:10;17006,52;17249,03;15176,15;17250;17250
07/03/2020 02:15;16973,55;17323,03;15154,45;17208;17208
07/03/2020 02:20;16942,34;17339,33;15147,22;17165;17165
07/03/2020 02:25;17005,8;17182,58;15053,89;17123;17123
07/03/2020 02:30;16869,19;17012,71;15060,55;17080;17080
07/03/2020 02:35;16949,4;16945,17;15031,55;17038;17038
07/03/2020 02:40;16825,98;17012,79;14924,37;16995;16995
07/03/2020 02:45;16712,26;16995,07;14757,78;16953;16953
07/03/2020 02:50;16650,71;16941,09;14795,48;16910;16910
07/03/2020 02:55;16546,45;16917,91;14739,72;16868;16868
07/03/2020 03:00;16723,71;16725,85;14530,49;16825;16825
07/03/2020 03:05;16620,39;16648,56;14516,44;16781;16781
07/03/2020 03:10;16569,33;16752,89;14549,99;16737;16737
07/03/2020 03:15;16531,24;16640,21;14528,14;16693;16693
07/03/2020 03:20;16537,32;16504,35;14413,81;16649;16649
07/03/2020 03:25;16513,83;16494,73;14555,95;16605;16605
