Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
19/05/2020 00:05;13249,63;12226,93;14016,88;13984;13951
19/05/2020 00:10;13280;12151,85;13836,74;13953;13887
19/05/2020 00:15;13189,15;12157,21;13815,54;13922;13822
19/05/2020 00:20;13344,38;12036,68;13638,44;13891;13758
19/05/2020 00:25;13164,73;11882,74;13579,54;13860;13694
19/05/2020 00:30;13082,65;11849,13;13465,5;13830;13630
19/05/2020 00:35;13243,67;11737,88;13383,39;13799;13565
19/05/2020 00:40;13238,7;11737,99;13368,41;13768;13501
19/05/2020 00:45;13174,9;11687,52;13237,1;13737;13437
19/05/2020 00:50;13043,08;11630,4;13159,82;13706;13373
19/05/2020 00:55;13089,44;11690,77;13009,6;13675;13308
19/05/2020 01:00;12990,42;11577,5;12942,22;13644;13244
19/05/2020 01:05;13012,34;11635,42;12895,65;13597;13210
19/05/2020 01:10;12893,76;11487,88;12947,13;13550;13175
19/05/2020 01:15;12803,01;11606,49;12965,05;13503;13140
19/05/2020 01:20;12870,38;11632,31;13063,46;13456;13106
19/05/2020 01:25;12710,31;11547,21;13009,35;13408;13071
19/05/2020 01:30;12848,01;11505,96;12984,75;13361;13036
19/05/2020 01:35;12699,8;11477,2;13063,15;13314;13002
19/05/2020 01:40;12763,76;11449,34;13005,27;13267;12967
19/05/2020 01:45;12818,67;11435,62;12987,31;13220;12933
19/05/2020 01:50;12802;11533,98;12821,53;13173;12898
19/05/2020 01:55;12658,17;11465,34;12768,82;13126;12863
19/05/2020 02:00;12690,86;11494,35;12702,53;13079;12829
19/05/2020 02:05;12643,54;11438,49;12929,27;13046;12796
19/05/2020 02:10;12561,47;11464,25;12629,87;13013;12764
19/05/2020 02:15;12529,52;11451,67;12648,72;12980;12731
19/05/2020 02:20;12482,48;11462,99;12642,67;12947;12699
19/05/2020 02:25;12423,69;11362,49;12607,33;12915;12666
19/05/2020 02:30;12441,69;11446,3;12478,37;12882;12634
19/05/2020 02:35;12387,56;11396,26;12503,22;12849;12601
19/05/2020 02:40;12406,63;11430,36;12524,91;12816;12568
19/05/2020 02:45;12301,31;11356,38;12460,21;12784;12536
19/05/2020 02:50;12335,44;11324,71;12434,23;12751;12503
19/05/2020 02:55;12378,54;11318,28;12477,34;12718;12471
19/05/2020 03:00;12313,16;11324,96;12345,81;12685;12438
19/05/2020 03:05;12283,83;11229,61;12269,69;12668;12422
19/05/2020 03:10;12243,55;11171,72;12332,8;12652;12405
19/05/2020 03:15;12131,17;11229,25;12311,21;12635;12388
19/05/2020 03:20;12160,08;11211,71;12295,2;12618;12371
19/05/2020 03:25;12213,42;11203,43;12207,19;12601;12354
19/05/2020 03:30;12118,43;11183,76;12242,71;12584;12338
19/05/2020 03:35;12191,53;11278,43;12241,32;12568;12321
19/05/2020 03:40;12159,5;11276,68;12238,14;12551;12304
19/05/2020 03:45;12110,03;11244,34;12227,34;12534;12287
19/05/2020 03:50;12131,08;11225,74;12235,29;12517;12271
19/05/2020 03:55;12164,51;11214,15;12237,16;12501;12254
19/05/2020 04:00;12184,28;11188,45;12195,97;12484;12237
19/05/2020 04:05;12109,25;11174,98;12109,59;12482;12235
19/05/2020 04:10;12136,49;11217,28;12066,33;12480;12233
19/05/2020 04:15;12091,75;11264,18;12126,81;12478;12231
19/05/2020 04:20;12076,88;11224,56;12175,72;12476;12229
19/05/2020 04:25;12138,08;11223,5;12181,14;12474;12227
19/05/2020 04:30;12179,04;11237,08;12142,76;12472;12225
19/05/2020 04:35;12090,77;11277,66;12128,77;12470;12223
19/05/2020 04:40;12206,5;11278,97;12047,86;12468;12221
19/05/2020 04:45;12077,45;11273,52;12203,51;12466;12219
19/05/2020 04:50;12185,55;11289,43;12213,89;12464;12217
19/05/2020 04:55;12190,2;11207,35;12227,64;12462;12215
19/05/2020 05:00;12149,43;11282,27;12174,7;12460;12213
19/05/2020 05:05;12155,08;11409,93;12175,46;12474;12226
19/05/2020 05:10;12170,74;11353,89;12135,61;12488;12240
19/05/2020 05:15;12173,89;11372,17;12141,02;12502;12254
19/05/2020 05:20;12191,62;11350,67;12276,35;12516;12267
19/05/2020 05:25;12268,55;11401,08;12174,88;12529;12281
19/05/2020 05:30;12328,84;11335,7;12310,08;12543;12294
19/05/2020 05:35;12242,38;11409,08;12243,42;12557;12308
19/05/2020 05:40;12125,75;11395,39;12293,01;12571;12322
19/05/2020 05:45;12211,52;11463,41;12368,79;12585;12335
