Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
26/10/2020 00:05;13857,15;14484,57;16632,24;14353;14353
26/10/2020 00:10;13789,15;14368,49;16495,33;14248;14248
26/10/2020 00:15;13633,44;14398,28;16510,49;14144;14144
26/10/2020 00:20;13452,19;14281,66;16414,77;14040;14040
26/10/2020 00:25;13443,58;13990,47;16359,43;13935;13935
26/10/2020 00:30;13306,12;14080,53;16265,12;13831;13831
26/10/2020 00:35;13206,39;13975,92;16123,26;13726;13726
26/10/2020 00:40;12977,71;13880,97;16024,8;13622;13622
26/10/2020 00:45;12890,93;13776,4;16047,38;13518;13518
26/10/2020 00:50;12873,53;13793,6;15909,16;13413;13413
26/10/2020 00:55;12763,42;13677,81;15788,36;13309;13309
26/10/2020 01:00;12664,42;13552,27;15724,34;13205;13205
26/10/2020 01:05;12547,24;13429,49;15700,91;13155;13155
26/10/2020 01:10;12331,32;13399,7;15597,63;13105;13105
26/10/2020 01:15;12283;13396,51;15497,13;13055;13055
26/10/2020 01:20;12352,68;13360,7;15542,37;13006;13006
26/10/2020 01:25;12300,06;13292,2;15468,25;12956;12956
26/10/2020 01:30;12245,41;13298,63;15409,32;12906;12906
26/10/2020 01:35;12173,32;13239,34;15306,13;12856;12856
26/10/2020 01:40;12088,51;13215,09;15225,66;12806;12806
26/10/2020 01:45;12041,71;12989,29;15208,67;12757;12757
26/10/2020 01:50;11924,53;13108,35;15082,4;12707;12707
26/10/2020 01:55;11926,56;12963,95;15040,62;12657;12657
26/10/2020 02:00;11835,63;12842,46;14933,5;12607;12607
26/10/2020 02:05;11805,78;12812,58;14962,12;12565;12565
26/10/2020 02:10;11780,32;12831,74;14880,17;12522;12522
26/10/2020 02:15;11789,05;12899,15;14799,98;12480;12480
26/10/2020 02:20;11816,5;12819,36;14781,74;12438;12438
26/10/2020 02:25;11774,04;12800,64;14736,23;12395;12395
26/10/2020 02:30;11726,22;12764,38;14584,25;12353;12353
26/10/2020 02:35;11591,33;12731,56;14484,04;12310;12310
26/10/2020 02:40;11648,82;12562,92;14421,92;12268;12268
26/10/2020 02:45;11703,35;12516,9;14495,14;12226;12226
26/10/2020 02:50;11520,27;12394,58;14447,1;12183;12183
26/10/2020 02:55;11485,25;12427,62;14383,35;12141;12141
26/10/2020 03:00;11477,79;12374,34;14379,82;12099;12099
26/10/2020 03:05;11537,72;12414,41;14382,17;12099;12099
26/10/2020 03:10;11497,24;12459,78;14321,03;12100;12100
26/10/2020 03:15;11579,35;12373,56;14269,36;12100;12100
26/10/2020 03:20;11492,37;12325,84;14224,51;12101;12101
26/10/2020 03:25;11535,63;12167,03;14234,59;12101;12101
26/10/2020 03:30;11310,14;12199,41;14126,46;12102;12102
