Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
05/02/2020 00:05;22532,12;22172,07;18608,8;22523;22523
05/02/2020 00:10;22633,44;22027,41;18520,05;22379;22379
05/02/2020 00:15;22565,54;21908,7;18390,98;22236;22236
05/02/2020 00:20;22467,5;21927,34;18317,51;22093;22093
05/02/2020 00:25;22343,36;21732,91;18195,49;21949;21949
05/02/2020 00:30;22252,54;21660,38;18107,19;21806;21806
05/02/2020 00:35;22083,41;21447,91;18100,26;21663;21663
05/02/2020 00:40;21868,24;21319,1;17941,44;21519;21519
05/02/2020 00:45;21758,7;21163,55;17896,47;21376;21376
05/02/2020 00:50;21738,12;21009,06;17818,97;21232;21232
05/02/2020 00:55;21564,18;20926;17738,12;21089;21089
05/02/2020 01:00;21494,03;20763,82;17593,94;20946;20946
05/02/2020 01:05;21411,66;20639,29;17458,55;20876;20876
05/02/2020 01:10;21288,65;20678,41;17312,25;20806;20806
05/02/2020 01:15;21203,99;20516,87;17234,11;20736;20736
05/02/2020 01:20;21100,35;20374,61;17150,39;20667;20667
05/02/2020 01:25;20914,28;20256,91;17215,53;20597;20597
05/02/2020 01:30;20891,75;20234,66;17001,44;20527;20527
05/02/2020 01:35;20948,41;20040,48;16938,67;20458;20458
05/02/2020 01:40;20752,72;19936,71;16943,8;20388;20388
05/02/2020 01:45;20560,49;19822,67;16833,24;20318;20318
05/02/2020 01:50;20454,32;19878,72;16610,67;20248;20248
05/02/2020 01:55;20376,72;19789,15;16501,8;20179;20179
05/02/2020 02:00;20269,74;19740,49;16550,87;20109;20109
05/02/2020 02:05;20266,09;19555,3;16420,29;20049;20049
05/02/2020 02:10;20163,74;19470,38;16367,49;19990;19990
05/02/2020 02:15;20120,56;19361,63;16249,47;19931;19931
05/02/2020 02:20;20054,31;19316,15;16215,06;19871;19871
05/02/2020 02:25;19916,78;19343,85;16342,55;19812;19812
05/02/2020 02:30;19804,55;19210,77;16221,01;19753;19753
05/02/2020 02:35;19711,12;19131,66;16238,08;19693;19693
05/02/2020 02:40;19664,68;19079,57;16142,17;19634;19634
05/02/2020 02:45;19795,18;18893,15;16109,32;19575;19575
05/02/2020 02:50;19742,14;18945,97;16109,5;19515;19515
05/02/2020 02:55;19585,16;18933,13;15984,43;19456;19456
05/02/2020 03:00;19358,04;18920,71;15980,21;19397;19397
05/02/2020 03:05;19350,5;18860,32;15825,88;19342;19342
05/02/2020 03:10;19211,93;18777,97;15875,13;19287;19287
05/02/2020 03:15;19101,58;18716,53;15909,61;19232;19232
05/02/2020 03:20;19045,29;18581,88;15915,14;19177;19177
05/02/2020 03:25;19069,51;18492,78;15794,45;19123;19123
05/02/2020 03:30;18934,94;18535,93;15749,9;19068;19068
05/02/2020 03:35;18968,34;18434,8;15749,05;19013;19013
05/02/2020 03:40;18888,3;18330,6;15551,53;18958;18958
05/02/2020 03:45;18732,95;18408,99;15590,51;18903;18903
05/02/2020 03:50;18729,65;18370,64;15597,04;18849;18849
