Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
31/01/2021 00:05;13902,83;18173,48;20237,38;15871;15871
31/01/2021 00:10;13917,43;18226,53;20165,09;15703;15703
31/01/2021 00:15;13870,64;18091,17;20051,92;15536;15536
31/01/2021 00:20;13741,86;17958,01;19962,91;15368;15368
31/01/2021 00:25;13666,28;17841,35;20019,1;15201;15201
31/01/2021 00:30;13538,41;17771,09;20043,1;15034;15034
31/01/2021 00:35;13497,66;17792,38;19973,7;14866;14866
31/01/2021 00:40;13405,74;17712,96;19941,62;14699;14699
31/01/2021 00:45;13327,6;17594,09;19783,31;14531;14531
31/01/2021 00:50;13306,55;17606,83;19743,21;14364;14364
31/01/2021 00:55;13273,21;17348,95;19681,14;14197;14197
31/01/2021 01:00;13261,13;17366,73;19621,49;14029;14029
31/01/2021 01:05;13159,66;17381,42;19529,84;13975;13975
31/01/2021 01:10;13115,56;17280,03;19428,4;13922;13922
31/01/2021 01:15;13080,34;17185,37;19466,42;13868;13868
31/01/2021 01:20;12939,58;17069,52;19517,67;13814;13814
31/01/2021 01:25;12969,76;16907,5;19338,24;13761;13761
31/01/2021 01:30;12932,15;16838,9;19432,59;13707;13707
31/01/2021 01:35;12914,78;16795,31;19318,87;13653;13653
31/01/2021 01:40;12850,83;16641,31;19364,33;13600;13600
31/01/2021 01:45;12820,52;16584,35;19307,26;13546;13546
31/01/2021 01:50;12767,31;16697,52;19253,04;13492;13492
31/01/2021 01:55;12646,81;16677,66;19092,32;13438;13438
31/01/2021 02:00;12514,76;16553,59;19050,19;13385;13385
31/01/2021 02:05;12469,63;16487,14;18960,79;13336;13336
31/01/2021 02:10;12443;16386,17;18910,15;13287;13287
31/01/2021 02:15;12362,16;16260,71;18829,39;13239;13239
31/01/2021 02:20;12389,32;16169,1;18793,26;13190;13190
31/01/2021 02:25;12314,02;16080,45;18769,03;13141;13141
31/01/2021 02:30;12541,28;16104,27;18682,42;13093;13093
31/01/2021 02:35;12561,78;16067,37;18700,91;13044;13044
31/01/2021 02:40;12467,65;15913,16;18548,35;12995;12995
31/01/2021 02:45;12462,4;15860,58;18497,12;12947;12947
31/01/2021 02:50;12403,46;15959,98;18472,29;12898;12898
31/01/2021 02:55;12375,45;15921,12;18410,77;12849;12849
31/01/2021 03:00;12243,68;15839,79;18371,44;12801;12801
31/01/2021 03:05;12191,84;15819,22;18269,47;12770;12770
31/01/2021 03:10;12233,72;15620,54;18227,71;12738;12738
31/01/2021 03:15;12213,93;15584,61;18126,89;12707;12707
31/01/2021 03:20;12223,6;15591,63;18108,05;12676;12676
31/01/2021 03:25;12164,38;15509,75;18026,68;12645;12645
31/01/2021 03:30;12119,83;15488,63;18068,82;12613;12613
31/01/2021 03:35;12299,74;15438,82;17918,35;12582;12582
31/01/2021 03:40;12355,8;15474,36;17978,01;12551;12551
31/01/2021 03:45;12376,43;15351,14;17921,1;12520;12520
31/01/2021 03:50;12354,22;15330,48;17806,84;12488;12488
31/01/2021 03:55;12297,45;15352,35;17881,29;12457;12457
31/01/2021 04:00;12120,16;15095,24;17843,44;12426;12426
31/01/2021 04:05;12133,69;15341,99;17777,04;12395;12395
31/01/2021 04:10;12144,86;15295,6;17693,99;12363;12363
31/01/2021 04:15;12125,91;15204,25;17640,89;12332;12332
31/01/2021 04:20;12186,94;15076,6;17601,36;12301;12301
31/01/2021 04:25;12159,4;15210,32;17472,67;12270;12270
31/01/2021 04:30;12141,1;15136,61;17441,2;12238;12238
31/01/2021 04:35;12164,03;15092,06;17417,43;12207;12207
