Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
10/02/2021 00:05;14983,79;15695,14;14833,18;15527;15527
10/02/2021 00:10;14793,27;15549,45;14808,02;15434;15434
10/02/2021 00:15;14751,82;15448,32;14734,93;15341;15341
10/02/2021 00:20;14694,18;15362,51;14655,02;15249;15249
10/02/2021 00:25;14660,39;15339,24;14516,4;15156;15156
10/02/2021 00:30;14500,8;15212,63;14349,53;15063;15063
10/02/2021 00:35;14375,53;15161,7;14210,52;14970;14970
10/02/2021 00:40;14356,21;15010,25;14310,39;14877;14877
10/02/2021 00:45;14274,95;14951,43;14228,45;14784;14784
10/02/2021 00:50;14235,42;14850,87;14197,83;14691;14691
10/02/2021 00:55;14053,81;14749,99;14030,93;14598;14598
10/02/2021 01:00;13888,87;14590,55;14007,87;14506;14506
10/02/2021 01:05;14031,31;14505,66;13852,48;14438;14438
10/02/2021 01:10;13905,24;14466,99;13757,73;14371;14371
10/02/2021 01:15;13880,3;14573,36;13670,82;14304;14304
10/02/2021 01:20;13819,78;14346,27;13752,38;14237;14237
10/02/2021 01:25;13798,44;14499,19;13741,22;14170;14170
10/02/2021 01:30;13611,43;14579,46;13653,35;14102;14102
10/02/2021 01:35;13605,03;14512,69;13545,67;14035;14035
10/02/2021 01:40;13627,27;14427,93;13464,16;13968;13968
10/02/2021 01:45;13663,84;14226,38;13501,95;13901;13901
10/02/2021 01:50;13687,98;14205,11;13415,26;13834;13834
10/02/2021 01:55;13799,12;14069,79;13487,06;13767;13767
10/02/2021 02:00;13677,25;14084,64;13311,37;13699;13699
10/02/2021 02:05;13719;14181,73;13332,03;13682;13682
10/02/2021 02:10;13667,52;14206,69;13302,75;13665;13665
10/02/2021 02:15;13561,73;14152,39;13322,11;13647;13647
10/02/2021 02:20;13511,67;14124,22;13074,01;13630;13630
10/02/2021 02:25;13477,57;14075,73;13089,51;13612;13612
10/02/2021 02:30;13435,97;14106,98;13059,17;13595;13595
10/02/2021 02:35;13458,88;14152,77;13018,05;13578;13578
10/02/2021 02:40;13393,04;14060,32;13033,23;13560;13560
10/02/2021 02:45;13326,84;14051,93;13004,8;13543;13543
10/02/2021 02:50;13290,17;14012,34;12989,48;13525;13525
10/02/2021 02:55;13252,41;14017,34;13003,78;13508;13508
10/02/2021 03:00;13311,48;13997,72;12897,65;13491;13491
10/02/2021 03:05;13347,86;13762,6;12951,53;13474;13474
10/02/2021 03:10;13362,48;13690,52;12817,81;13457;13457
10/02/2021 03:15;13291,03;13697,91;12867,4;13441;13441
10/02/2021 03:20;13232,55;13730,53;12703,44;13424;13424
10/02/2021 03:25;13174,23;13747;12623,2;13408;13408
10/02/2021 03:30;13144,33;13655,02;12749,53;13391;13391
10/02/2021 03:35;13063,18;13708,15;12747,57;13375;13375
10/02/2021 03:40;13111,51;13786,46;12801,82;13358;13358
10/02/2021 03:45;13057,03;13736,46;12692,18;13342;13342
10/02/2021 03:50;13169,94;13710,49;12688,64;13325;13325
10/02/2021 03:55;13100,49;13737,99;12649,16;13309;13309
10/02/2021 04:00;13180,14;13708,27;12657,79;13292;13292
10/02/2021 04:05;13139,08;13708,87;12793,83;13301;13301
10/02/2021 04:10;13162,1;13572,33;12742,2;13309;13309
10/02/2021 04:15;13117,43;13577,1;12626,88;13318;13318
10/02/2021 04:20;13138,75;13484,53;12764,52;13326;13326
10/02/2021 04:25;13222,31;13581,11;12765,45;13335;13335
10/02/2021 04:30;13073,4;13679,45;12584,74;13343;13343
10/02/2021 04:35;13042,1;13598,98;12584,41;13352;13352
10/02/2021 04:40;13066,99;13649,68;12597,52;13360;13360
10/02/2021 04:45;12947,57;13530,79;12669,21;13369;13369
10/02/2021 04:50;13126,52;13592,14;12702,37;13377;13377
10/02/2021 04:55;13136,49;13572,21;12650,75;13386;13386
10/02/2021 05:00;13083,25;13595,7;12644,02;13395;13395
10/02/2021 05:05;13187,98;13643,7;12647,15;13395;13395
10/02/2021 05:10;13204,8;13592,07;12616,61;13396;13396
10/02/2021 05:15;13209,2;13475,63;12598,75;13396;13396
10/02/2021 05:20;13173,34;13502,03;12625,03;13397;13397
10/02/2021 05:25;13194,3;13613,89;12595,95;13398;13398
10/02/2021 05:30;13033,83;13539,18;12630,19;13398;13398
10/02/2021 05:35;13015,5;13612,16;12701,89;13399;13399
10/02/2021 05:40;13220,74;13665,65;12729,34;13399;13399
10/02/2021 05:45;13136,24;13675,1;12787,63;13400;13400
10/02/2021 05:50;13301,04;13648,35;12842,37;13401;13401
10/02/2021 05:55;13218,45;13628,61;12740,57;13401;13401
10/02/2021 06:00;13197,51;13659,83;12923,6;13402;13402
10/02/2021 06:05;13296,48;13560,47;13045,07;13393;13393
10/02/2021 06:10;13434,34;13519,69;13134,57;13383;13383
10/02/2021 06:15;13243,17;13449,35;13136,4;13374;13374
10/02/2021 06:20;13299,28;13484,16;13091,93;13365;13365
10/02/2021 06:25;13142,66;13440,2;13022,57;13356;13356
10/02/2021 06:30;13091,26;13367,49;12831,46;13347;13347
10/02/2021 06:35;13100,98;13359,46;12834,01;13338;13338
10/02/2021 06:40;13152,64;13342;12777,41;13328;13328
10/02/2021 06:45;13153,14;13384,76;12741,65;13319;13319
10/02/2021 06:50;13136,87;13356,85;12713,34;13310;13310
10/02/2021 06:55;13068,2;13427,56;12783,67;13301;13301
10/02/2021 07:00;13016,82;13362,28;12773,7;13292;13292
10/02/2021 07:05;13153,17;13318,86;12943,53;13344;13344
10/02/2021 07:10;13192,4;13400,14;13027,42;13397;13397
10/02/2021 07:15;13163,45;13545,13;13112,33;13450;13450
10/02/2021 07:20;13188,29;13659,5;13112,54;13503;13503
10/02/2021 07:25;13027,43;13505,24;13057,16;13555;13555
10/02/2021 07:30;13053,37;13472,46;13197,62;13608;13608
10/02/2021 07:35;13187,61;13498,5;13182,69;13661;13661
10/02/2021 07:40;13261,05;13601,55;13266,83;13713;13713
10/02/2021 07:45;13400,36;13534,08;13374,07;13766;13766
10/02/2021 07:50;13406,09;13659,43;13435,91;13819;13819
10/02/2021 07:55;13448,82;13574,53;13582,11;13872;13872
10/02/2021 08:00;13549,84;13554,18;13550,42;13924;13924
10/02/2021 08:05;13655,53;13870,72;13715,34;14009;14009
