Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
06/04/2020 00:05;12160,07;11970,17;14691,78;12497;12497
06/04/2020 00:10;12083,98;11909,13;14638,98;12399;12399
06/04/2020 00:15;12011,39;11824,35;14558,88;12301;12301
06/04/2020 00:20;11943,06;11761,84;14475,05;12203;12203
06/04/2020 00:25;11885,62;11693,09;14388,43;12105;12105
06/04/2020 00:30;11826,3;11625,4;14316,5;12007;12007
06/04/2020 00:35;11767,64;11572,52;14247,42;11909;11909
06/04/2020 00:40;11721,82;11497,8;14168,69;11811;11811
06/04/2020 00:45;11656,74;11464,39;14093,5;11713;11713
06/04/2020 00:50;11599,85;11393,41;14025,97;11616;11616
06/04/2020 00:55;11522,24;11316,79;13951,31;11518;11518
06/04/2020 01:00;11459,2;11249,4;13863,69;11420;11420
06/04/2020 01:05;11412,87;11210,97;13774,15;11360;11360
06/04/2020 01:10;11347,07;11171,46;13705,6;11300;11300
06/04/2020 01:15;11282,42;11096,49;13669,48;11240;11240
06/04/2020 01:20;11228,06;11050,54;13636,5;11181;11181
06/04/2020 01:25;11189,63;11025,61;13547;11121;11121
06/04/2020 01:30;11124,05;10994,55;13460,32;11061;11061
06/04/2020 01:35;11102,36;10932,61;13392,38;11001;11001
06/04/2020 01:40;11048,53;10890,39;13344,6;10941;10941
06/04/2020 01:45;11004,04;10847,96;13305,44;10882;10882
06/04/2020 01:50;10987,58;10803,04;13243,67;10822;10822
06/04/2020 01:55;10918,24;10756,61;13195,93;10762;10762
06/04/2020 02:00;10873,67;10701,95;13131,64;10702;10702
06/04/2020 02:05;10854,56;10645,63;13089,87;10686;10686
06/04/2020 02:10;10808,05;10607,1;13043,11;10671;10671
06/04/2020 02:15;10782,97;10560,94;13002,59;10655;10655
06/04/2020 02:20;10923,67;10510,43;12959,09;10639;10639
06/04/2020 02:25;10908,32;10468,64;12896;10623;10623
06/04/2020 02:30;10877,02;10575,63;12835,67;10607;10607
06/04/2020 02:35;10858,69;10567,86;12787,33;10591;10591
06/04/2020 02:40;10996,72;10549,05;12760,45;10575;10575
06/04/2020 02:45;10960,83;10511,46;12711,83;10559;10559
06/04/2020 02:50;10927,53;10486,45;12687,04;10544;10544
06/04/2020 02:55;10910,89;10464,01;12624,54;10528;10528
06/04/2020 03:00;10861,66;10440,11;12597,12;10512;10512
06/04/2020 03:05;10849,73;10408,63;12567,69;10511;10511
06/04/2020 03:10;10821,34;10353,59;12527,65;10510;10510
06/04/2020 03:15;10844,54;10338,31;12495,8;10509;10509
06/04/2020 03:20;10784,04;10313,99;12469,79;10508;10508
06/04/2020 03:25;10758,23;10325,12;12462,46;10508;10508
06/04/2020 03:30;10725,12;10425,04;12430,12;10507;10507
06/04/2020 03:35;10733,74;10445,7;12387,64;10506;10506
06/04/2020 03:40;10589,54;10433,54;12348,22;10505;10505
06/04/2020 03:45;10748,31;10393,58;12322,73;10504;10504
06/04/2020 03:50;10746,97;10392,28;12302,4;10503;10503
06/04/2020 03:55;10741,15;10356,91;12276,7;10503;10503
06/04/2020 04:00;10729,31;10343,08;12252,76;10502;10502
06/04/2020 04:05;10699,82;10450,84;12241,01;10509;10509
06/04/2020 04:10;10695,94;10419,91;12228,04;10516;10516
06/04/2020 04:15;10699,93;10383,42;12206,64;10523;10523
06/04/2020 04:20;10683,8;10371,29;12198,56;10530;10530
06/04/2020 04:25;10674,93;10375,78;12158,68;10536;10536
06/04/2020 04:30;10682,64;10332,99;12138,34;10543;10543
06/04/2020 04:35;10665,24;10305,13;12133,24;10550;10550
06/04/2020 04:40;10660;10309,01;12121,02;10557;10557
06/04/2020 04:45;10661,51;10289,04;12097,58;10564;10564
06/04/2020 04:50;10667,24;10290,56;12099,12;10571;10571
06/04/2020 04:55;10665,48;10291,93;12097,12;10578;10578
06/04/2020 05:00;10692,54;10272,06;12065,05;10585;10585
06/04/2020 05:05;10721,57;10288,16;12062,03;10575;10575
06/04/2020 05:10;10725,1;10299,77;12089,32;10566;10566
06/04/2020 05:15;10711,2;10296,65;12066,16;10556;10556
06/04/2020 05:20;10706,29;10313,66;12046;10547;10547
06/04/2020 05:25;10696,27;10316,14;12045,26;10537;10537
06/04/2020 05:30;10700,95;10288,26;12006,2;10528;10528
06/04/2020 05:35;10694,14;10296,25;12011,97;10518;10518
06/04/2020 05:40;10718,77;10289,26;11994,34;10508;10508
06/04/2020 05:45;10708,01;10274,51;11993,67;10499;10499
06/04/2020 05:50;10717,81;10255,66;11973,89;10489;10489
06/04/2020 05:55;10723,63;10267,16;11961,53;10480;10480
06/04/2020 06:00;10776,68;10270,15;11967,61;10470;10470
06/04/2020 06:05;10838,76;10311,25;12056,45;10472;10472
06/04/2020 06:10;10713;10297,84;12060,98;10475;10475
06/04/2020 06:15;10741,84;10295,65;12080,6;10477;10477
06/04/2020 06:20;10756,07;10319,51;12103,87;10479;10479
06/04/2020 06:25;10790,84;10321,41;12096,34;10481;10481
06/04/2020 06:30;10808,45;10302,78;12109,73;10483;10483
06/04/2020 06:35;10822,61;10310,51;12136,25;10486;10486
06/04/2020 06:40;10863,27;10313,43;12130,34;10488;10488
06/04/2020 06:45;10876,76;10286,09;12124,19;10490;10490
06/04/2020 06:50;10896,33;10248,31;12115,05;10492;10492
06/04/2020 06:55;10902,25;10226,79;12080,9;10494;10494
06/04/2020 07:00;11051,7;10120,23;12033,93;10497;10497
06/04/2020 07:05;11047,02;10026,52;11952,47;10496;10496
06/04/2020 07:10;10953,17;9913,96;11832,78;10496;10496
06/04/2020 07:15;10881,94;9903,52;11856,4;10495;10495
06/04/2020 07:20;10998,7;9906,11;11958,56;10495;10495
06/04/2020 07:25;10962,15;9811,45;11909,46;10494;10494
06/04/2020 07:30;10919,68;9763,76;12036,78;10493;10493
06/04/2020 07:35;10910,77;9853,79;12012,14;10493;10493
06/04/2020 07:40;11064,71;9805,52;11968,51;10492;10492
06/04/2020 07:45;11071,22;9738,4;11946,51;10492;10492
06/04/2020 07:50;11078,38;9707,17;11935,47;10491;10491
06/04/2020 07:55;11104,01;9695,9;11949,94;10491;10491
06/04/2020 08:00;11160,7;9795,37;11957,69;10490;10490
06/04/2020 08:05;11228,7;9807,46;12022,46;10490;10490
06/04/2020 08:10;11265,4;9847,38;12068,88;10490;10490
06/04/2020 08:15;11336,77;9855,13;12118,09;10490;10490
06/04/2020 08:20;11390,63;9879,47;11999,1;10490;10490
06/04/2020 08:25;11426;9918,63;12002,01;10489;10489
06/04/2020 08:30;11347,6;9931,4;12042,71;10489;10489
06/04/2020 08:35;11360,92;9981,64;12128,82;10489;10489
06/04/2020 08:40;11412,91;10016,04;12047,43;10489;10489
06/04/2020 08:45;11258,88;10050,94;12061,71;10489;10489
06/04/2020 08:50;11202,93;10110,26;11974,77;10488;10488
06/04/2020 08:55;11244,17;10158,51;11976,09;10488;10488
06/04/2020 09:00;11098,52;10042;12057,91;10488;10488
06/04/2020 09:05;11172,61;10086,8;12127,9;10555;10555
06/04/2020 09:10;11245,68;10137,07;12221,17;10622;10622
06/04/2020 09:15;11307,62;10183,8;12269,62;10688;10688
06/04/2020 09:20;11372,17;10149,24;12285,6;10755;10755
06/04/2020 09:25;11437,32;10142,94;12337,39;10822;10822
06/04/2020 09:30;11504,54;10148,02;12416,21;10889;10889
06/04/2020 09:35;11539,69;10154,78;12462,37;10956;10956
06/04/2020 09:40;11580,8;10014,67;12509,12;11023;11023
06/04/2020 09:45;11590,3;10098,03;12565,83;11089;11089
06/04/2020 09:50;11650,9;10171,58;12610,74;11156;11156
06/04/2020 09:55;11690,5;10215,5;12680,48;11223;11223
06/04/2020 10:00;11755,56;10262,97;12723,28;11290;11290
06/04/2020 10:05;11797,53;10125,73;12778,97;11333;11333
06/04/2020 10:10;11802,73;10140,93;12807,12;11377;11377
06/04/2020 10:15;11854,73;10195,83;12866,65;11420;11420
06/04/2020 10:20;11871,5;10258,25;12934,27;11464;11464
06/04/2020 10:25;11922,1;10306,65;12944,97;11507;11507
06/04/2020 10:30;11974,73;10345,15;13016,56;11550;11550
06/04/2020 10:35;12013,37;10215,61;13091,28;11594;11594
06/04/2020 10:40;12062,65;10257,77;13172,63;11637;11637
06/04/2020 10:45;12091,08;10283,19;13228,23;11681;11681
06/04/2020 10:50;12120,41;10321,59;13238,33;11724;11724
06/04/2020 10:55;12156,39;10371,95;13209,6;11767;11767
06/04/2020 11:00;12166,59;10417,36;13266,55;11811;11811
06/04/2020 11:05;12188,51;10474,47;13429,33;11845;11845
06/04/2020 11:10;12233,39;10539,46;13507,7;11879;11879
06/04/2020 11:15;12251,79;10582,84;13533,73;11914;11914
06/04/2020 11:20;12287,46;10642,41;13634,31;11948;11948
06/04/2020 11:25;12337,89;10680,07;13673,88;11982;11982
06/04/2020 11:30;12347,06;10718,27;13713,13;12016;12016
06/04/2020 11:35;12403,42;10746,77;13773,21;12051;12051
06/04/2020 11:40;12425,24;10808,73;13844,4;12085;12085
06/04/2020 11:45;12466,36;10851,44;13945,29;12119;12119
06/04/2020 11:50;12479,67;10868,86;14003,82;12153;12153
06/04/2020 11:55;12522,58;10911,56;14073,81;12188;12188
06/04/2020 12:00;12523,96;10960,99;14151,75;12222;12222
06/04/2020 12:05;12589,29;11014,17;14215,1;12253;12253
06/04/2020 12:10;12595,03;11059,21;14302,06;12284;12284
06/04/2020 12:15;12629,65;11077,43;14384,07;12316;12315
06/04/2020 12:20;12680,93;11135,88;14429,65;12347;12345
06/04/2020 12:25;12725,19;11190,65;14501,18;12378;12376
06/04/2020 12:30;12723,03;11235,48;14569,83;12409;12407
06/04/2020 12:35;12750,96;11262,03;14662,94;12441;12438
06/04/2020 12:40;12766,66;11322,77;14728,12;12472;12469
06/04/2020 12:45;12770,53;11354,45;14805,11;12503;12500
06/04/2020 12:50;12819,93;11370,76;14894,51;12535;12530
06/04/2020 12:55;12834,61;11396,97;14956,52;12566;12561
06/04/2020 13:00;12854,52;11404,16;14989,4;12597;12592
06/04/2020 13:05;12848,09;11436,66;15057,78;12597;12592
06/04/2020 13:10;12891,65;11423,6;15114,27;12597;12592
06/04/2020 13:15;12903,82;11455,69;15170,82;12597;12592
06/04/2020 13:20;12917,56;11460;15259,16;12598;12593
06/04/2020 13:25;12918,46;11445,32;15306,41;12598;12593
06/04/2020 13:30;12916,61;11448,61;15347,23;12598;12593
06/04/2020 13:35;12913,84;11454,39;15349,12;12598;12593
06/04/2020 13:40;12894,05;11446,11;15394,77;12598;12593
06/04/2020 13:45;12874,76;11414,62;15422,46;12598;12593
06/04/2020 13:50;12856,73;11406,45;15472,95;12598;12593
06/04/2020 13:55;12814,66;11408,56;15452,1;12598;12593
06/04/2020 14:00;12809,28;11384,85;15480,77;12598;12594
06/04/2020 14:05;12807,46;11379,77;15501,04;12582;12577
06/04/2020 14:10;12762,51;11356,78;15552,59;12566;12561
06/04/2020 14:15;12723,47;11364,68;15550,2;12549;12544
06/04/2020 14:20;12692,97;11343,62;15566,59;12533;12528
06/04/2020 14:25;12667,19;11340,04;15565,14;12516;12511
06/04/2020 14:30;12674,09;11316,66;15598,11;12500;12495
06/04/2020 14:35;12674,43;11303,09;15608,86;12483;12478
06/04/2020 14:40;12644,47;11285,63;15585,69;12467;12462
06/04/2020 14:45;12615,89;11288,85;15595,29;12450;12445
06/04/2020 14:50;12577,66;11265,28;15593,57;12434;12429
06/04/2020 14:55;12590,95;11232,06;15610,73;12417;12412
06/04/2020 15:00;12585,23;11228,57;15620,76;12401;12396
06/04/2020 15:05;12523,65;11213,41;15616,39;12384;12379
06/04/2020 15:10;12534,66;11191,07;15614,89;12368;12363
06/04/2020 15:15;12511,71;11174,6;15607,58;12351;12346
06/04/2020 15:20;12484,4;11172,85;15565,06;12335;12330
06/04/2020 15:25;12469,52;11123,44;15568,43;12318;12313
06/04/2020 15:30;12441,93;11137,79;15577;12302;12297
06/04/2020 15:35;12449,83;11153,52;15558,26;12285;12280
