Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
23/10/2020 00:05;15626,56;15454,42;14159,59;15597;15597
23/10/2020 00:10;15649,11;15362,17;14115,45;15525;15525
23/10/2020 00:15;15554,44;15109,59;13948,55;15453;15453
23/10/2020 00:20;15421,12;15175,36;13840,69;15380;15380
23/10/2020 00:25;15250,61;14968,86;13745,43;15308;15308
23/10/2020 00:30;15122,87;14958,5;13685,58;15236;15236
23/10/2020 00:35;15060,49;14924,73;13683,52;15164;15164
23/10/2020 00:40;14838,77;14783,27;13624,92;15092;15092
23/10/2020 00:45;14841,95;14662,48;13515,58;15020;15020
23/10/2020 00:50;14754,6;14511,55;13401,55;14947;14947
23/10/2020 00:55;14727,82;14379,45;13347,08;14875;14875
23/10/2020 01:00;14622,64;14296,15;13126,01;14803;14803
23/10/2020 01:05;14510,43;14328,39;13085,11;14729;14729
23/10/2020 01:10;14384,97;14252,25;12933,88;14656;14656
23/10/2020 01:15;14219,01;14247,13;12861,93;14582;14582
23/10/2020 01:20;14171,31;14140,74;12804,91;14508;14508
23/10/2020 01:25;14140,53;14076,3;12753,94;14435;14435
23/10/2020 01:30;14077,27;13980,55;12740,62;14361;14361
23/10/2020 01:35;14090,75;13926,92;12740,55;14287;14287
23/10/2020 01:40;13852,52;13910,78;12696,2;14214;14214
23/10/2020 01:45;13767,87;13729,07;12617,99;14140;14140
23/10/2020 01:50;13741,29;13674,11;12578,86;14066;14066
23/10/2020 01:55;13783,79;13588,58;12474,92;13993;13993
23/10/2020 02:00;13730,11;13550,85;12435,4;13919;13919
23/10/2020 02:05;13691,93;13516,53;12461,03;13893;13893
23/10/2020 02:10;13572,92;13546,28;11964,9;13866;13866
23/10/2020 02:15;13594,49;13511,82;12432,31;13840;13840
23/10/2020 02:20;13589,19;13456,33;12300,14;13814;13814
23/10/2020 02:25;13540,36;13387,96;12276,97;13787;13787
23/10/2020 02:30;13499,29;13326,57;12231,29;13761;13761
23/10/2020 02:35;13469,92;13202,22;12351,46;13735;13735
23/10/2020 02:40;13332,63;13205,95;12222,37;13708;13708
23/10/2020 02:45;13375,81;13167,16;12335,27;13682;13682
23/10/2020 02:50;13370,64;13068,25;12304,77;13656;13656
23/10/2020 02:55;13270,09;13110,25;12289,36;13629;13629
23/10/2020 03:00;13281,18;12996,4;12280,13;13603;13603
23/10/2020 03:05;13270,81;13066,11;12300,7;13592;13592
23/10/2020 03:10;13256,92;13006,01;12202,53;13581;13581
23/10/2020 03:15;13276,16;13011,13;12255,83;13570;13570
23/10/2020 03:20;13226,27;13024,77;12185,72;13559;13559
23/10/2020 03:25;13159,25;13000,87;12159,34;13548;13548
23/10/2020 03:30;13046,32;12886,65;12238,25;13538;13538
23/10/2020 03:35;13078,03;12870,87;12154,87;13527;13527
23/10/2020 03:40;13084,23;12896,63;12245,93;13516;13516
23/10/2020 03:45;13097,85;12817,9;12248,46;13505;13505
23/10/2020 03:50;13133,24;12818,29;12322,09;13494;13494
23/10/2020 03:55;13046,54;12769,48;12333,76;13483;13483
23/10/2020 04:00;13032,43;12837,23;12283,64;13472;13472
23/10/2020 04:05;13014,29;12853,46;12236,54;13467;13467
23/10/2020 04:10;13101,86;12871,74;12192,83;13463;13463
23/10/2020 04:15;13038,95;12835;12278,06;13458;13458
23/10/2020 04:20;12975,41;12753,27;12187,59;13453;13453
23/10/2020 04:25;12906,12;12769,88;12160,1;13449;13449
23/10/2020 04:30;12971,67;12759,26;12298,78;13444;13444
23/10/2020 04:35;12993,33;12766,05;12341,98;13439;13439
23/10/2020 04:40;12977,3;12727,91;12197,45;13435;13435
23/10/2020 04:45;12930,65;12704,5;12196,83;13430;13430
23/10/2020 04:50;13023,35;12780,6;12266,01;13425;13425
23/10/2020 04:55;12944,07;12708,2;12275,52;13420;13420
23/10/2020 05:00;12966,13;12707,02;12275,09;13416;13416
23/10/2020 05:05;13011,76;12766,6;12265,46;13428;13428
23/10/2020 05:10;12995,63;12776,13;12333,47;13439;13439
23/10/2020 05:15;13010,49;12863,71;12146,69;13451;13451
23/10/2020 05:20;13023,67;12922,06;12059,65;13463;13463
23/10/2020 05:25;13076,88;12919,13;12170,68;13475;13475
23/10/2020 05:30;13082,93;12959,66;12214,78;13486;13486
23/10/2020 05:35;13051,67;12966,49;12238,75;13498;13498
23/10/2020 05:40;12989,84;12906,82;12214,81;13510;13510
23/10/2020 05:45;13138,18;12961,39;12122,22;13522;13522
23/10/2020 05:50;13157,83;12988,46;12203,54;13534;13534
23/10/2020 05:55;13163,71;12968,38;12080,16;13545;13545
23/10/2020 06:00;13143,37;13040,75;12188,65;13557;13557
23/10/2020 06:05;13029,94;12962,06;12301,33;13555;13555
23/10/2020 06:10;13030,76;12984,85;12247,26;13552;13552
23/10/2020 06:15;13001,99;13082,17;12341,22;13550;13550
23/10/2020 06:20;13057,74;13086,82;12230,35;13548;13548
23/10/2020 06:25;12952,17;13039,69;12246,15;13545;13545
23/10/2020 06:30;13003,98;12971,13;12115,17;13543;13543
23/10/2020 06:35;12888,21;12971,13;12142,26;13541;13541
23/10/2020 06:40;12869,33;12955,27;12195,82;13538;13538
23/10/2020 06:45;12813,42;12998,51;12115,79;13536;13536
23/10/2020 06:50;12792,56;12985,32;12072,87;13534;13534
23/10/2020 06:55;12907,02;12836,7;12017,33;13531;13531
23/10/2020 07:00;12949,11;12874,54;12032,85;13529;13529
23/10/2020 07:05;13055,61;12929,51;12192,97;13595;13595
23/10/2020 07:10;13128,19;12992,19;12384,76;13661;13661
23/10/2020 07:15;13210,5;13087,25;12365,72;13726;13726
23/10/2020 07:20;13154,36;13258,23;12653,73;13792;13792
23/10/2020 07:25;13365,25;13339;12659,22;13858;13858
23/10/2020 07:30;13493,88;13384,95;12643,8;13924;13924
23/10/2020 07:35;13459,96;13455,34;12756,13;13990;13990
23/10/2020 07:40;13445,84;13529,23;13004,27;14055;14055
23/10/2020 07:45;13431,63;13571,03;13096,74;14121;14121
23/10/2020 07:50;13549,66;13604,41;13143,06;14187;14187
23/10/2020 07:55;13662,18;13685,09;13203,17;14253;14253
23/10/2020 08:00;13801,17;13785,52;13188,26;14318;14318
23/10/2020 08:05;13930,69;13908,01;13340,8;14422;14422
23/10/2020 08:10;14161,16;13989,11;13506,52;14526;14526
23/10/2020 08:15;14148,08;14268,6;13520,08;14629;14629
23/10/2020 08:20;14136,53;14442,55;13490,14;14733;14733
23/10/2020 08:25;14257,59;14413,89;13606,96;14837;14837
