Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
21/01/2020 00:05;21275,52;20986,11;19447,98;20604;20604
21/01/2020 00:10;21168,42;20860,63;19376,42;20629;20629
21/01/2020 00:15;21129,47;20768,27;19373,83;20653;20653
21/01/2020 00:20;20917,88;20758,36;19251,52;20678;20678
21/01/2020 00:25;20950,86;20736,3;19231,78;20702;20702
21/01/2020 00:30;20876,6;20688,05;19000,57;20727;20727
21/01/2020 00:35;20789,91;20583,79;19018,73;20751;20751
21/01/2020 00:40;20632,99;20444,44;19017,62;20776;20776
21/01/2020 00:45;20562,88;20368,9;18913,66;20800;20800
21/01/2020 00:50;20493,37;20268,92;18759,89;20825;20825
21/01/2020 00:55;20346,8;20189,83;18679,5;20849;20849
21/01/2020 01:00;20140,45;20149,22;18499,67;20874;20874
21/01/2020 01:05;20022,48;20048,13;18437;20772;20772
21/01/2020 01:10;20006,89;19990,16;18414,95;20669;20669
21/01/2020 01:15;19922,74;19837,69;18171,25;20567;20567
21/01/2020 01:20;19727,39;19768,88;18222,98;20465;20465
21/01/2020 01:25;19767,83;19682,79;18091,79;20363;20363
21/01/2020 01:30;19770,49;19638,44;18017,46;20261;20261
21/01/2020 01:35;19577,35;19548,45;17787,31;20158;20158
21/01/2020 01:40;19581,9;19480,32;17917,35;20056;20056
21/01/2020 01:45;19510,09;19401,61;17849,1;19954;19954
21/01/2020 01:50;19269,11;19265,38;17775,19;19852;19852
21/01/2020 01:55;19222,9;19266,68;17614,78;19749;19749
21/01/2020 02:00;19264,58;19143,46;17398,46;19647;19647
21/01/2020 02:05;18962,37;19051,28;17341,84;19583;19583
21/01/2020 02:10;19053,26;18943,61;17201,15;19520;19520
21/01/2020 02:15;18939,12;18861,69;17268,59;19456;19456
21/01/2020 02:20;18979,55;18819,63;17139,81;19392;19392
21/01/2020 02:25;18840,13;18786,35;17091,6;19328;19328
21/01/2020 02:30;18848,49;18736,19;17167,81;19265;19265
21/01/2020 02:35;18806,49;18656,72;17038,49;19201;19201
21/01/2020 02:40;18754,5;18621,27;16975,9;19137;19137
21/01/2020 02:45;18713,13;18587,24;16903,8;19073;19073
21/01/2020 02:50;18691,68;18495,15;16768,27;19010;19010
21/01/2020 02:55;18520,01;18497,41;16791,35;18946;18946
