Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
05/11/2020 00:05;14654,12;14814,83;14762,21;15432;15432
05/11/2020 00:10;14543,61;14617,41;14647,42;15286;15286
05/11/2020 00:15;14420,02;14442,09;14642,08;15139;15139
05/11/2020 00:20;14270,11;14394,08;14530,03;14993;14993
05/11/2020 00:25;14155,83;14317,86;14473,43;14846;14846
05/11/2020 00:30;14114,89;14246,08;14435,1;14700;14700
05/11/2020 00:35;14093,99;14095,6;14254,94;14553;14553
05/11/2020 00:40;13967,07;14115;14144,22;14407;14407
05/11/2020 00:45;14006,5;13862,18;14102,7;14260;14260
05/11/2020 00:50;14004,74;13941,84;13997,58;14113;14113
05/11/2020 00:55;13874,88;13845,21;13877,59;13967;13967
05/11/2020 01:00;13833,11;13720,03;13865,79;13820;13820
05/11/2020 01:05;13625,8;13750,43;13783,96;13761;13761
05/11/2020 01:10;13562,88;13633,47;13659,99;13701;13701
05/11/2020 01:15;13468,54;13544,59;13532,44;13642;13642
05/11/2020 01:20;13289,31;13419,78;13416,52;13583;13583
05/11/2020 01:25;13180,39;13448,56;13427,68;13523;13523
05/11/2020 01:30;13099,29;13303,17;13389,12;13464;13464
05/11/2020 01:35;13141,83;13203,47;13338,45;13404;13404
05/11/2020 01:40;13053,97;13131,57;13270,35;13345;13345
05/11/2020 01:45;13041,82;13048,9;13155,69;13285;13285
05/11/2020 01:50;12955,08;12999,46;13121,54;13226;13226
05/11/2020 01:55;12922,68;13027,59;13078,36;13166;13166
05/11/2020 02:00;12828,74;12910,97;13057,26;13107;13107
05/11/2020 02:05;12923,7;12901,42;12942,95;13074;13074
05/11/2020 02:10;12823,5;12846,42;12793,68;13041;13041
05/11/2020 02:15;12819,55;12771,55;12705,42;13008;13008
05/11/2020 02:20;12747,63;12798,01;12655,71;12975;12975
05/11/2020 02:25;12773,21;12794,47;12606,1;12942;12942
05/11/2020 02:30;12716,87;12794,92;12526,88;12908;12908
05/11/2020 02:35;12705,94;12659,37;12524,14;12875;12875
05/11/2020 02:40;12566,63;12529,23;12500,32;12842;12842
05/11/2020 02:45;12436,05;12559,84;12438,81;12809;12809
05/11/2020 02:50;12472,86;12591,47;12447,6;12776;12776
05/11/2020 02:55;12504,59;12642,85;12393,72;12743;12743
05/11/2020 03:00;12487,33;12576,58;12426,05;12710;12710
05/11/2020 03:05;12477,24;12603,32;12470,16;12690;12690
05/11/2020 03:10;12382,93;12523,42;12461,97;12671;12671
05/11/2020 03:15;12436,71;12533,19;12460,78;12651;12651
05/11/2020 03:20;12318,03;12501,72;12455,5;12631;12631
05/11/2020 03:25;12454,19;12448,27;12414,88;12611;12611
05/11/2020 03:30;12262,67;12337,53;12360,44;12592;12592
05/11/2020 03:35;12343,36;12323,37;12334,39;12572;12572
05/11/2020 03:40;12311,04;12321,08;12339,35;12552;12552
05/11/2020 03:45;12283,57;12433,67;12268,31;12532;12532
05/11/2020 03:50;12310,77;12359,95;12297,89;12513;12513
05/11/2020 03:55;12193,85;12334,23;12217,5;12493;12493
05/11/2020 04:00;12118,62;12463,68;12204,16;12473;12473
05/11/2020 04:05;12156,58;12498,68;12241,26;12469;12469
05/11/2020 04:10;12252,81;12468,45;12228,57;12464;12464
05/11/2020 04:15;12196,48;12496,16;12239,18;12460;12460
05/11/2020 04:20;12277,91;12401,21;12184,59;12455;12455
05/11/2020 04:25;12197,1;12350,4;12242,88;12450;12450
05/11/2020 04:30;12228,4;12307,31;12176,01;12446;12446
05/11/2020 04:35;12248,63;12386,36;12194,69;12441;12441
05/11/2020 04:40;12205,58;12334;12151,96;12437;12437
05/11/2020 04:45;12117,14;12378,39;12182,86;12432;12432
05/11/2020 04:50;12443,18;12476,57;12154,98;12428;12428
05/11/2020 04:55;12237,79;12413,65;12117,04;12423;12423
