Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
18/05/2021 00:05;16623,1;15304,15;16278,53;16796;16796
18/05/2021 00:10;16540,92;15167,32;16202,26;16655;16655
18/05/2021 00:15;16516,04;15028,39;16056,22;16513;16513
18/05/2021 00:20;16177,19;14856,96;16145,1;16372;16372
18/05/2021 00:25;16085,41;14802,1;15877,44;16230;16230
18/05/2021 00:30;16020,88;14643,95;15751,79;16089;16089
18/05/2021 00:35;15739,61;14566,69;15629,69;15947;15947
18/05/2021 00:40;15652,17;14479,43;15453,39;15806;15806
18/05/2021 00:45;15343,32;14403,02;15291,23;15664;15664
18/05/2021 00:50;15279,6;14261,36;15129,82;15522;15522
18/05/2021 00:55;15299,48;14211,25;15098,42;15381;15381
18/05/2021 01:00;15221,24;14114,23;15054,04;15239;15239
18/05/2021 01:05;15140,54;14049,78;14898,83;15164;15164
18/05/2021 01:10;15069,23;13876,91;14859,06;15089;15089
18/05/2021 01:15;15020,18;13861,43;14793,41;15014;15014
18/05/2021 01:20;15035,86;13784,28;14776,7;14939;14939
18/05/2021 01:25;14916,06;13635,97;14666,98;14863;14863
18/05/2021 01:30;14625,38;13643,17;14583,77;14788;14788
18/05/2021 01:35;14741,3;13546,91;14601,56;14713;14713
18/05/2021 01:40;14521,66;13529,61;14249,17;14638;14638
18/05/2021 01:45;14500,3;13430,67;14231,67;14563;14563
18/05/2021 01:50;14468,25;13390,55;14270,6;14488;14488
18/05/2021 01:55;14339,34;13302,95;14038,31;14412;14412
18/05/2021 02:00;14454,25;13249,17;13976,15;14337;14337
18/05/2021 02:05;14336,98;13195,43;13894,71;14306;14306
18/05/2021 02:10;14329,53;13161,34;13832,35;14274;14274
18/05/2021 02:15;14165,12;13198,38;13809,74;14242;14242
18/05/2021 02:20;14237,98;13116,19;14054,11;14211;14211
18/05/2021 02:25;14178,39;13107,91;13879,28;14179;14179
18/05/2021 02:30;14017,81;13015,66;13860,2;14147;14147
18/05/2021 02:35;13905,82;13095,09;13772,64;14116;14116
18/05/2021 02:40;14050,82;13018,66;13800,52;14084;14084
18/05/2021 02:45;14103,59;13029,31;13582,1;14052;14052
18/05/2021 02:50;14004,16;13029,14;13624,48;14021;14021
18/05/2021 02:55;14015,8;12998,49;13507,44;13989;13989
18/05/2021 03:00;14038,81;12904,74;13604,06;13957;13957
18/05/2021 03:05;14031,89;12818,43;13669,51;13951;13951
18/05/2021 03:10;14115;12796,4;13635,93;13944;13944
18/05/2021 03:15;14045,71;12991,08;13693,78;13937;13937
18/05/2021 03:20;14136,19;12854,05;13477,16;13930;13930
18/05/2021 03:25;14018,53;12965,65;13498,03;13923;13923
18/05/2021 03:30;13850,92;12831,36;13407,11;13916;13916
18/05/2021 03:35;13875,57;12912,06;13423,36;13910;13910
18/05/2021 03:40;13934,91;12876,07;13476,44;13903;13903
18/05/2021 03:45;13960,82;12887,02;13617,55;13896;13896
18/05/2021 03:50;13860,15;12787,58;13646,68;13889;13889
18/05/2021 03:55;13865,39;12850,3;13583,28;13882;13882
18/05/2021 04:00;13947,27;12892,98;13555,94;13875;13875
18/05/2021 04:05;13933,51;12782,49;13474,37;13875;13875
18/05/2021 04:10;13854,68;12787,1;13370,62;13875;13875
18/05/2021 04:15;13787,51;12878,84;13302,7;13875;13875
18/05/2021 04:20;13826,83;12794,19;13459,42;13875;13875
18/05/2021 04:25;13797,49;12913,55;13539,05;13875;13875
18/05/2021 04:30;13819,48;12818,83;13463,41;13875;13875
