Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
04/09/2020 00:05;17596,04;18451,36;15254,9;19156;19156
04/09/2020 00:10;17558,87;18304,39;15229,95;18934;18934
04/09/2020 00:15;17343,32;18154,01;15150,38;18713;18713
04/09/2020 00:20;17270,71;17995,29;15037,08;18491;18491
04/09/2020 00:25;17110,65;17787,35;14873,83;18269;18269
04/09/2020 00:30;17062,84;17651,87;14824,49;18047;18047
04/09/2020 00:35;16899,05;17465,07;14692,32;17825;17825
04/09/2020 00:40;16714,38;17458,46;14504,12;17604;17604
04/09/2020 00:45;16578,08;17203,57;14377,66;17382;17382
04/09/2020 00:50;16487,78;17108,65;14386,78;17160;17160
04/09/2020 00:55;16383,69;16968,65;14262,48;16938;16938
04/09/2020 01:00;16228,19;16763,25;14219,32;16716;16716
04/09/2020 01:05;16109,05;16705,12;14116,11;16616;16616
04/09/2020 01:10;15993,97;16572,04;14005,34;16516;16516
04/09/2020 01:15;15945,25;16403,18;13969,03;16415;16415
04/09/2020 01:20;15756,08;16335,84;13860,37;16315;16315
04/09/2020 01:25;15551,17;16186,53;13756,19;16215;16215
04/09/2020 01:30;15476,31;16055,37;13695,28;16114;16114
04/09/2020 01:35;15311,02;16044,26;13498,95;16014;16014
04/09/2020 01:40;15323,1;15974,57;13501,24;15913;15913
04/09/2020 01:45;15253,4;15929,08;13556,65;15813;15813
04/09/2020 01:50;15117,1;15757,31;13465,87;15713;15713
04/09/2020 01:55;15039,51;15590,63;13366,78;15612;15612
04/09/2020 02:00;14959,83;15528,65;13365,14;15512;15512
04/09/2020 02:05;14902,93;15472,79;12956,4;15458;15458
04/09/2020 02:10;14804,99;15352,88;13275,04;15404;15404
04/09/2020 02:15;14699,24;15222,76;13243,53;15350;15350
04/09/2020 02:20;14640,04;15242,8;13203,73;15296;15296
04/09/2020 02:25;14654,61;15197;13161,93;15242;15242
04/09/2020 02:30;14619,61;15109,61;12986,37;15189;15189
04/09/2020 02:35;14599,88;15091,76;12995,5;15135;15135
04/09/2020 02:40;14617,44;15015,75;13023,04;15081;15081
04/09/2020 02:45;14509,19;14846,58;13026,73;15027;15027
04/09/2020 02:50;14357,19;14879,26;13019,96;14973;14973
04/09/2020 02:55;14361,56;14881,75;13019,86;14919;14919
04/09/2020 03:00;14334,02;14726,19;12974,07;14865;14865
04/09/2020 03:05;14297,94;14802,61;12963,38;14846;14846
04/09/2020 03:10;14318,01;14743,65;12884,18;14828;14828
04/09/2020 03:15;14250,16;14636,05;12856,18;14809;14809
04/09/2020 03:20;14275,45;14725,65;12803,07;14790;14790
04/09/2020 03:25;14250,73;14649,62;12757,95;14772;14772
04/09/2020 03:30;14264,91;14705,13;12756,02;14753;14753
04/09/2020 03:35;14150,14;14636,84;12783,01;14734;14734
04/09/2020 03:40;14224,11;14598,81;12794,54;14716;14716
04/09/2020 03:45;14207,01;14665,97;12700,06;14697;14697
04/09/2020 03:50;14302,71;14645,91;12690,97;14678;14678
04/09/2020 03:55;14295,68;14456,09;12786,28;14660;14660
04/09/2020 04:00;14266,15;14635,67;12749,14;14641;14641
04/09/2020 04:05;14234,89;14507,86;12741,84;14630;14630
04/09/2020 04:10;14187,74;14512,83;12747,71;14620;14620
04/09/2020 04:15;14291,86;14544,11;12663,05;14610;14610
04/09/2020 04:20;14364,6;14444,14;12583,32;14599;14599
04/09/2020 04:25;14228,36;14528,56;12685,98;14589;14589
04/09/2020 04:30;14288,21;14496,79;12695,98;14578;14578
04/09/2020 04:35;14262,89;14563,36;12687,22;14568;14568
04/09/2020 04:40;14171;14515,43;12737,28;14557;14557
04/09/2020 04:45;14061,98;14574,53;12692,81;14547;14547
04/09/2020 04:50;14097,47;14587;12677,07;14537;14537
04/09/2020 04:55;14159,19;14588,61;12709,02;14526;14526
04/09/2020 05:00;14027,8;14490,62;12739,29;14516;14516
04/09/2020 05:05;14151,99;14427,51;12695,71;14536;14536
04/09/2020 05:10;14222,1;14504,13;12658,03;14557;14557
04/09/2020 05:15;14190,86;14553,8;12718,55;14578;14578
04/09/2020 05:20;14188,53;14619,11;12745,98;14599;14599
04/09/2020 05:25;14229,87;14534,95;12832,73;14619;14619
04/09/2020 05:30;14120,01;14565,93;12789,41;14640;14640
04/09/2020 05:35;14188,03;14619,4;12811,72;14661;14661
04/09/2020 05:40;14258,23;14755,9;12900,22;14682;14682
04/09/2020 05:45;14185,41;14730,39;12932,32;14702;14702
04/09/2020 05:50;14322,58;14695,38;12923,72;14723;14723
04/09/2020 05:55;14328,88;14698,87;12900,32;14744;14744
04/09/2020 06:00;14347,54;14752,69;12961,79;14765;14765
04/09/2020 06:05;14578,62;14768,93;13016,81;14819;14819
04/09/2020 06:10;14655,07;14910,28;13151,49;14874;14874
04/09/2020 06:15;14706,3;14917,55;13273,17;14928;14928
04/09/2020 06:20;14834,67;15149,23;13362,57;14983;14983
04/09/2020 06:25;14871,43;15206,43;13394,74;15037;15037
04/09/2020 06:30;14924,1;15275,46;13440,93;15092;15092
04/09/2020 06:35;15094,15;15434,57;13495,21;15147;15147
04/09/2020 06:40;15102,36;15441,19;13582,15;15201;15201
04/09/2020 06:45;15172,94;15650,57;13644,16;15256;15256
04/09/2020 06:50;15212,98;15622,89;13709,65;15310;15310
04/09/2020 06:55;15271,87;15599,42;13749,42;15365;15365
04/09/2020 07:00;15260,24;15680,91;13735,45;15419;15419
04/09/2020 07:05;15273,11;15974,6;13923,05;15471;15471
04/09/2020 07:10;15401,49;15764,55;14061,99;15522;15522
04/09/2020 07:15;15394,87;15772,08;14176,24;15573;15573
04/09/2020 07:20;15398,97;15638,83;14116,03;15624;15624
04/09/2020 07:25;15343,37;15648,83;14104,9;15675;15675
04/09/2020 07:30;15350,73;15762,13;14028,34;15726;15726
04/09/2020 07:35;15357,13;15841,9;13986,95;15777;15777
04/09/2020 07:40;15428,74;15861,33;13985,65;15828;15828
04/09/2020 07:45;15398,17;15984,98;13981,29;15879;15879
04/09/2020 07:50;15636,87;16060,26;13906,62;15930;15930
04/09/2020 07:55;15670,95;16147,32;13913,36;15981;15981
04/09/2020 08:00;15790,11;16151,27;14021,32;16032;16032
04/09/2020 08:05;15944,39;16259,09;14036,8;16177;16177
04/09/2020 08:10;16141,25;16300,15;14337,61;16322;16322
04/09/2020 08:15;16206,53;16327,94;14428,12;16466;16466
04/09/2020 08:20;16472,95;16361,91;14487,73;16611;16611
04/09/2020 08:25;16533,23;16911,47;14597,89;16755;16755
04/09/2020 08:30;16621,05;17137,24;14673,2;16900;16900
04/09/2020 08:35;16629,02;17163,91;14730,05;17044;17044
04/09/2020 08:40;16682,36;17262,02;14869,43;17189;17189
04/09/2020 08:45;16827,95;17422,98;14917,91;17333;17333
04/09/2020 08:50;16916,34;17554,45;14987,14;17478;17478
04/09/2020 08:55;17043,51;17625,75;15191,61;17622;17622
04/09/2020 09:00;17193,99;17763,34;15217,4;17767;17767
04/09/2020 09:05;17232,43;17990,5;15361,72;17850;17850
04/09/2020 09:10;17225,59;18195,25;15502,15;17934;17934
04/09/2020 09:15;17437,21;18181,22;15606,9;18017;18017
04/09/2020 09:20;17548,4;18358,91;15668,21;18100;18100
04/09/2020 09:25;17633;18328,21;15601,34;18184;18184
04/09/2020 09:30;17543,83;18505,03;15777,21;18267;18267
04/09/2020 09:35;17592,85;18688,84;15785,75;18350;18350
04/09/2020 09:40;17672,19;18638,41;15714,29;18434;18434
04/09/2020 09:45;17885,46;18698,91;15822,65;18517;18517
04/09/2020 09:50;17750,52;18785,06;15947,27;18600;18600
04/09/2020 09:55;17907,03;18824,22;15936,88;18684;18684
04/09/2020 10:00;17718,26;18786,06;16031,26;18767;18767
04/09/2020 10:05;17757,25;18752,48;16055,36;18764;18764
04/09/2020 10:10;17881,28;18821,99;16022,51;18760;18760
04/09/2020 10:15;17933,2;18899,02;16103,59;18757;18757
04/09/2020 10:20;17930,35;18947,73;16165,81;18753;18753
04/09/2020 10:25;17920,88;19090,02;16140,07;18750;18750
04/09/2020 10:30;17963,83;19089,29;16163,14;18746;18746
04/09/2020 10:35;17936,68;19112,71;16096,26;18743;18743
04/09/2020 10:40;17957,54;19250,34;16086,63;18739;18739
04/09/2020 10:45;17778,02;19245,95;16148,98;18736;18736
