Fecha Hora;Dem Hoy;Dem Ayer;Dem Sem Ant;Predespacho;Redespacho
07/11/2019 00:05;15253,24;14851,31;14932,12;15492;15492
07/11/2019 00:10;15161,27;14712,91;14867,72;15385;15385
07/11/2019 00:15;15022,41;14690,49;14689,14;15277;15277
07/11/2019 00:20;15021,14;14632,03;14605,48;15170;15170
07/11/2019 00:25;14998,97;14526,47;14574,36;15063;15063
07/11/2019 00:30;14820,72;14479,13;14362,46;14956;14956
07/11/2019 00:35;14711,03;14379,45;14259,08;14849;14849
07/11/2019 00:40;14621,42;14325,15;14362,66;14741;14741
07/11/2019 00:45;14359,89;14087,68;14065,71;14634;14634
07/11/2019 00:50;14406,26;14065,04;13973,79;14527;14527
07/11/2019 00:55;14250,09;13905,47;13829,51;14420;14420
07/11/2019 01:00;14321,99;13893,69;13969,11;14313;14313
07/11/2019 01:05;14247,21;14133,71;13779,63;14249;14249
07/11/2019 01:10;14155,57;13985,15;13742,01;14185;14185
07/11/2019 01:15;14020,85;14049,56;13627,05;14122;14122
07/11/2019 01:20;13972,6;13979,31;13672,88;14058;14058
07/11/2019 01:25;13764,92;14081,91;13562,41;13995;13995
07/11/2019 01:30;13798,71;13914,69;13500,53;13931;13931
07/11/2019 01:35;13694,51;13925,15;13391,7;13867;13867
07/11/2019 01:40;13779,47;13739,32;13371,19;13804;13804
07/11/2019 01:45;13698,9;13687,49;13364,34;13740;13740
07/11/2019 01:50;13809,32;13707,68;13530,03;13677;13677
07/11/2019 01:55;13698,85;13759,5;13364,35;13613;13613
07/11/2019 02:00;13562,1;13726,3;13563,05;13550;13550
07/11/2019 02:05;13549,67;13500,12;13575,99;13544;13544
07/11/2019 02:10;13512,87;13416,73;13489,04;13538;13538
07/11/2019 02:15;13511,11;13499,15;13496,77;13532;13532
07/11/2019 02:20;13564,67;13382,61;13387,09;13526;13526
07/11/2019 02:25;13552,12;13472,95;13382,42;13520;13520
07/11/2019 02:30;13524,04;13366,93;13329,9;13514;13514
07/11/2019 02:35;13529,76;13385,23;13303,77;13508;13508
07/11/2019 02:40;13422,2;13360,44;13176,35;13502;13502
07/11/2019 02:45;13449,98;13374;13236,71;13496;13496
07/11/2019 02:50;13481,51;13332,82;13231,09;13490;13490
07/11/2019 02:55;13289,91;13284,69;13201,79;13484;13484
07/11/2019 03:00;13448,98;13205,9;13239,72;13479;13479
07/11/2019 03:05;13557;13218,32;13101,73;13464;13464
07/11/2019 03:10;13397,02;13117,58;13161,71;13450;13450
07/11/2019 03:15;13482,37;13168;13099,69;13436;13436
07/11/2019 03:20;13567,74;13066,53;13149,41;13421;13421
07/11/2019 03:25;13423,08;13090,02;13176,92;13407;13407
07/11/2019 03:30;13393,92;13067,54;13119,16;13393;13393
07/11/2019 03:35;13403,99;13078,26;13009,44;13378;13378
07/11/2019 03:40;13469,69;13050,62;12976,49;13364;13364
07/11/2019 03:45;13396,63;13052,66;13090,64;13350;13350
07/11/2019 03:50;13146,75;13038,56;13020,73;13335;13335
07/11/2019 03:55;13418,9;13053,67;13007,31;13321;13321
07/11/2019 04:00;13389,8;12991,48;13013,35;13307;13307
07/11/2019 04:05;13369,72;13014,93;13079,87;13307;13307
07/11/2019 04:10;13354,12;13029,05;13112,11;13307;13307
07/11/2019 04:15;13274,79;13055,19;13116,87;13308;13308
07/11/2019 04:20;13342,31;12957,41;13148,13;13308;13308
07/11/2019 04:25;13160,38;13101,75;13111,33;13309;13309
07/11/2019 04:30;13216,11;12943,57;13094,57;13309;13309
07/11/2019 04:35;13180,46;13064,61;13292,23;13309;13309
07/11/2019 04:40;13194,5;13085,6;13024,3;13310;13310
07/11/2019 04:45;13295,21;13086,79;13133,94;13310;13310
07/11/2019 04:50;13284,12;13048,25;13111,62;13311;13311
07/11/2019 04:55;13283,55;13070,89;13123,74;13311;13311
